Support Loss	Context Loss	Support Acc.	Context Acc.	
0.047999	0.062026	93.750000	93.333336	
0.076229	0.083603	90.625000	85.555557	
0.085480	0.085821	85.156250	84.444450	
0.060094	0.073112	92.187500	88.888893	
0.062268	0.061381	90.234375	90.000008	
0.069016	0.060039	88.671875	93.333336	
0.067318	0.064186	89.062500	92.222229	
0.074005	0.085132	90.625000	85.555557	
0.074219	0.077092	87.500000	87.777779	
0.059508	0.055039	92.578125	92.222229	
0.082067	0.048804	91.796875	95.555557	
0.064016	0.064811	91.796875	90.000008	
0.074003	0.070580	92.578125	87.777779	
0.081196	0.068748	89.843750	91.111115	
0.077387	0.064908	83.593750	90.000008	
0.062803	0.083200	91.796875	86.666672	
0.092448	0.072620	88.281250	86.666672	
0.079750	0.072356	88.281250	90.000008	
0.082950	0.062266	90.625000	92.222229	
0.077367	0.072522	86.328125	86.666672	
0.067655	0.076797	89.843750	85.555557	
0.072994	0.052883	90.625000	94.444450	
0.068310	0.077253	90.625000	86.666672	
0.062939	0.052150	91.015625	93.333336	
0.067567	0.064637	91.406250	87.777779	
0.073266	0.068612	91.796875	86.666672	
0.069869	0.059985	92.187500	94.444450	
0.069545	0.059523	90.625000	91.111115	
0.072766	0.081662	92.968750	86.666672	
0.060615	0.065587	91.406250	92.222229	
0.062523	0.041035	92.187500	93.333336	
0.062655	0.059725	92.187500	87.777779	
0.067498	0.063889	89.843750	90.000008	
0.064111	0.072378	88.281250	93.333336	
0.077374	0.080369	92.578125	86.666672	
0.040676	0.069834	90.625000	86.666672	
0.070708	0.052279	90.625000	91.111115	
0.076330	0.062407	89.843750	90.000008	
0.103538	0.070548	90.234375	87.777779	
0.072297	0.083130	91.406250	87.777779	
0.064603	0.066203	92.187500	91.111115	
0.084204	0.059881	88.671875	91.111115	
0.064044	0.076226	92.187500	91.111115	
0.057475	0.070420	91.015625	88.888893	
0.086818	0.060395	87.500000	90.000008	
0.073673	0.074053	89.062500	92.222229	
0.073479	0.057306	91.796875	91.111115	
0.070506	0.058564	91.796875	90.000008	
0.078030	0.055874	89.062500	91.111115	
0.084961	0.081625	90.234375	90.000008	
0.046323	0.074012	91.015625	86.666672	
0.062100	0.068343	94.921875	88.888893	
0.077622	0.046739	88.281250	91.111115	
0.055828	0.059135	93.750000	88.888893	
0.074263	0.051378	90.625000	94.444450	
0.081757	0.060796	91.406250	88.888893	
0.072088	0.064291	88.671875	87.777779	
0.059344	0.053858	89.843750	92.222229	
0.074815	0.054615	90.625000	92.222229	
0.079985	0.062819	92.187500	86.666672	
0.065445	0.072316	92.578125	88.888893	
0.087027	0.063894	91.015625	86.666672	
0.067243	0.070715	91.406250	92.222229	
0.055788	0.070144	91.406250	90.000008	
0.061630	0.050570	92.187500	90.000008	
0.062162	0.060962	91.796875	92.222229	
0.053548	0.055361	93.750000	88.888893	
0.068947	0.055386	90.625000	92.222229	
0.053437	0.047895	91.796875	92.222229	
0.049982	0.038300	94.140625	92.222229	
0.057913	0.061935	91.796875	87.777779	
0.062944	0.063387	91.796875	90.000008	
0.065655	0.064891	91.796875	91.111115	
0.073662	0.064517	89.453125	91.111115	
0.074396	0.064178	89.843750	93.333336	
0.074673	0.061822	87.890625	91.111115	
0.065560	0.083205	92.578125	86.666672	
0.079350	0.069668	88.671875	88.888893	
0.067292	0.067217	88.671875	88.888893	
0.078309	0.072586	89.453125	87.777779	
0.105156	0.060875	86.718750	90.000008	
0.076442	0.067630	90.234375	87.777779	
0.070445	0.067091	92.187500	92.222229	
0.097995	0.066066	88.671875	90.000008	
0.089663	0.083677	87.500000	83.333336	
0.051496	0.097947	96.093750	84.444450	
0.056884	0.059020	95.312500	92.222229	
0.066898	0.047208	93.359375	93.333336	
0.064259	0.059934	92.187500	86.666672	
0.058453	0.040124	92.968750	94.444450	
0.048879	0.066179	92.187500	93.333336	
0.063614	0.060696	91.015625	93.333336	
0.070552	0.064365	90.234375	91.111115	
0.066935	0.073779	92.968750	88.888893	
0.072006	0.070223	91.406250	86.666672	
0.055265	0.076260	92.578125	83.333336	
0.065007	0.062507	90.625000	91.111115	
0.056074	0.064171	94.531250	90.000008	
0.070769	0.095544	89.453125	84.444450	
0.050980	0.067839	92.187500	90.000008	
0.087632	0.085112	88.281250	86.666672	
0.079704	0.059379	89.843750	91.111115	
0.066994	0.072974	90.625000	91.111115	
0.071033	0.066530	88.671875	87.777779	
0.071251	0.056485	91.796875	91.111115	
0.075267	0.050071	91.406250	92.222229	
0.066258	0.064401	93.750000	93.333336	
0.061411	0.083409	90.234375	87.777779	
0.079445	0.045296	90.234375	94.444450	
0.051113	0.064038	92.578125	87.777779	
0.066676	0.068483	92.187500	87.777779	
0.064064	0.037631	89.062500	98.888893	
0.063126	0.094223	94.531250	82.222229	
0.078280	0.054185	90.234375	93.333336	
0.065414	0.057094	91.015625	91.111115	
0.052098	0.082061	94.140625	86.666672	
0.069546	0.058191	91.406250	93.333336	
0.071650	0.044083	91.796875	94.444450	
0.058462	0.085297	91.015625	86.666672	
0.052699	0.054371	94.140625	91.111115	
0.074593	0.059288	91.406250	90.000008	
0.070879	0.063204	90.625000	92.222229	
0.047704	0.079087	92.968750	87.777779	
0.069837	0.033173	90.234375	95.555557	
0.061242	0.078401	91.015625	88.888893	
0.062800	0.057669	89.843750	93.333336	
0.071288	0.063228	91.796875	91.111115	
0.063570	0.065244	93.359375	91.111115	
0.074465	0.053787	89.843750	93.333336	
0.061555	0.056201	93.359375	92.222229	
0.064311	0.041979	91.796875	94.444450	
0.058633	0.060634	91.015625	87.777779	
0.075325	0.045191	90.234375	94.444450	
0.037907	0.078010	92.968750	86.666672	
0.069933	0.037346	92.187500	97.777786	
0.067309	0.066397	91.796875	88.888893	
0.067909	0.048942	90.234375	93.333336	
0.083737	0.088513	89.062500	84.444450	
0.061470	0.094196	93.750000	82.222229	
0.075964	0.071627	90.625000	87.777779	
