Support Loss	Context Loss	Support Acc.	Context Acc.	
0.107139	0.129271	82.812500	73.333336	
0.133541	0.105343	79.687500	75.555557	
0.121010	0.123585	81.640625	80.000000	
0.104174	0.103821	85.156250	83.333336	
0.136875	0.117646	80.468750	82.222229	
0.109603	0.133524	85.937500	78.888893	
0.134611	0.114744	82.421875	84.444450	
0.112878	0.144049	82.812500	74.444450	
0.119363	0.109089	82.812500	82.222229	
0.093037	0.106781	88.281250	83.333336	
0.120061	0.100356	83.984375	82.222229	
0.119142	0.121436	83.984375	77.777779	
0.104923	0.116135	84.765625	78.888893	
0.141591	0.113534	81.640625	80.000000	
0.122415	0.172248	83.593750	66.666672	
0.107726	0.117264	84.375000	78.888893	
0.105891	0.106619	85.937500	80.000000	
0.131286	0.084214	81.250000	82.222229	
0.111152	0.146134	80.078125	72.222229	
0.124844	0.116684	82.421875	80.000000	
0.122282	0.117774	84.765625	83.333336	
0.119422	0.102472	82.812500	85.555557	
0.108915	0.105953	82.812500	81.111115	
0.110627	0.114364	87.109375	83.333336	
0.108507	0.086431	84.765625	86.666672	
0.117858	0.096366	84.375000	82.222229	
0.105207	0.084564	87.109375	85.555557	
0.091663	0.103906	83.203125	86.666672	
0.082379	0.085895	90.234375	82.222229	
0.099464	0.106504	85.156250	76.666672	
0.117522	0.110802	82.031250	78.888893	
0.119514	0.130897	80.859375	76.666672	
0.114750	0.120813	78.906250	76.666672	
0.097430	0.123126	83.984375	74.444450	
0.096963	0.087548	85.937500	87.777779	
0.088366	0.123557	89.062500	74.444450	
0.112009	0.105787	82.812500	74.444450	
0.105774	0.110788	82.812500	81.111115	
0.110418	0.098673	81.640625	82.222229	
0.108506	0.084940	84.765625	82.222229	
0.105747	0.108423	89.062500	81.111115	
0.096336	0.106564	86.328125	83.333336	
0.113645	0.101863	84.765625	82.222229	
0.093133	0.104807	86.328125	85.555557	
0.097135	0.072309	86.328125	87.777779	
0.070129	0.099474	89.843750	81.111115	
0.097689	0.057134	85.937500	94.444450	
0.096569	0.090393	85.937500	85.555557	
0.106395	0.077410	83.984375	88.888893	
0.086567	0.111091	87.890625	84.444450	
0.119783	0.085682	82.031250	87.777779	
0.103227	0.105955	84.375000	83.333336	
0.099687	0.107126	87.890625	84.444450	
0.095709	0.111142	88.671875	78.888893	
0.089104	0.070652	88.281250	91.111115	
0.086507	0.085666	88.671875	86.666672	
0.112016	0.076443	84.765625	87.777779	
0.105131	0.109283	83.984375	78.888893	
0.093089	0.113060	85.546875	80.000000	
0.103476	0.091684	85.937500	85.555557	
0.079889	0.114138	88.281250	77.777779	
0.078923	0.084807	86.328125	85.555557	
0.106803	0.091650	85.937500	83.333336	
0.088326	0.102531	88.281250	78.888893	
0.096033	0.088969	85.546875	84.444450	
0.105314	0.097951	83.984375	85.555557	
0.121858	0.097117	83.203125	84.444450	
0.108053	0.096118	83.593750	81.111115	
0.112505	0.114215	82.421875	81.111115	
0.109617	0.088735	85.937500	84.444450	
0.093997	0.097994	85.546875	83.333336	
0.107537	0.101800	83.203125	80.000000	
0.097580	0.120170	82.812500	75.555557	
