Support Loss	Context Loss	Support Acc.	Context Acc.	
0.057185	0.056225	92.968750	91.111115	
0.045928	0.056641	92.968750	91.111115	
0.049726	0.053086	92.187500	92.222229	
0.098575	0.053845	86.718750	87.777779	
0.081922	0.063053	88.281250	90.000008	
0.074255	0.067068	86.718750	87.777779	
0.057566	0.049963	90.234375	94.444450	
0.066557	0.064908	91.796875	90.000008	
0.060042	0.054180	90.625000	92.222229	
0.094314	0.044284	87.890625	94.444450	
0.077133	0.087492	87.500000	84.444450	
0.060452	0.051577	93.359375	91.111115	
0.065130	0.055672	89.843750	91.111115	
0.069220	0.055790	90.625000	93.333336	
0.050274	0.067019	92.578125	90.000008	
0.061717	0.056864	92.968750	90.000008	
0.087991	0.047546	85.546875	92.222229	
0.052252	0.063181	92.578125	87.777779	
0.069151	0.041890	91.406250	93.333336	
0.075792	0.053681	89.453125	92.222229	
0.058259	0.066930	90.234375	88.888893	
0.054774	0.061497	94.531250	90.000008	
0.061480	0.057164	91.406250	91.111115	
0.059719	0.048320	93.750000	94.444450	
0.055686	0.061266	94.921875	90.000008	
0.067853	0.046586	91.015625	95.555557	
0.058555	0.033671	91.015625	97.777786	
0.047626	0.049818	92.578125	94.444450	
0.069524	0.047223	88.281250	93.333336	
0.063092	0.061126	92.578125	88.888893	
0.077679	0.044564	88.671875	93.333336	
0.057970	0.066156	92.187500	90.000008	
0.056334	0.050040	92.187500	91.111115	
0.047156	0.048016	93.359375	93.333336	
0.079276	0.070330	92.578125	92.222229	
0.053575	0.069655	92.187500	91.111115	
0.077780	0.045964	89.843750	92.222229	
0.065571	0.072172	92.187500	88.888893	
0.063556	0.053033	91.796875	94.444450	
0.062184	0.060754	92.187500	91.111115	
0.055268	0.059925	88.281250	87.777779	
0.065551	0.045748	88.671875	92.222229	
0.076107	0.091861	88.671875	83.333336	
0.076797	0.066882	87.890625	85.555557	
0.069642	0.063673	92.968750	90.000008	
0.052044	0.073610	94.921875	86.666672	
0.065496	0.056001	91.015625	93.333336	
0.062655	0.100524	89.843750	82.222229	
0.052355	0.078244	92.578125	85.555557	
0.061417	0.047583	92.187500	91.111115	
0.074910	0.053048	89.843750	93.333336	
0.056209	0.065384	93.359375	87.777779	
0.032210	0.043918	94.531250	92.222229	
0.068407	0.048767	91.406250	94.444450	
0.065148	0.062551	91.406250	90.000008	
0.056275	0.071674	91.796875	87.777779	
0.076527	0.046413	91.406250	93.333336	
0.059283	0.059170	91.796875	87.777779	
0.064382	0.050296	92.578125	93.333336	
0.067282	0.062618	91.406250	92.222229	
0.067818	0.053573	89.062500	94.444450	
0.054290	0.074367	91.406250	85.555557	
0.063821	0.053556	92.578125	90.000008	
0.056749	0.062124	92.187500	88.888893	
0.072428	0.078499	92.187500	86.666672	
0.055189	0.068833	91.406250	88.888893	
0.055294	0.043219	92.578125	95.555557	
0.060479	0.049448	92.968750	92.222229	
0.087779	0.064802	90.625000	88.888893	
0.077236	0.065684	90.625000	88.888893	
0.050003	0.074604	92.968750	85.555557	
0.057887	0.053015	91.796875	92.222229	
0.050632	0.072559	91.796875	88.888893	
0.054900	0.060432	93.750000	88.888893	
0.057588	0.041818	89.843750	95.555557	
0.065899	0.060912	91.796875	91.111115	
0.079419	0.075074	89.843750	87.777779	
0.055933	0.071235	92.968750	87.777779	
0.066369	0.050451	91.796875	88.888893	
0.068625	0.062795	90.625000	87.777779	
0.076803	0.077969	86.718750	88.888893	
0.088261	0.084678	88.281250	85.555557	
0.060275	0.070377	91.406250	90.000008	
0.063701	0.065570	93.359375	87.777779	
0.075815	0.054248	88.671875	91.111115	
0.056686	0.070089	90.234375	88.888893	
0.069307	0.066108	89.062500	88.888893	
0.044728	0.036203	93.359375	92.222229	
0.061039	0.051461	92.968750	93.333336	
0.075644	0.071610	87.890625	90.000008	
0.062591	0.048228	91.015625	93.333336	
0.048682	0.059036	91.406250	87.777779	
0.073786	0.070933	90.234375	87.777779	
0.056078	0.065289	89.843750	90.000008	
0.068606	0.053228	90.625000	92.222229	
0.050674	0.067274	91.406250	88.888893	
0.053733	0.048597	94.140625	94.444450	
0.058359	0.058367	92.968750	93.333336	
0.067185	0.051422	89.062500	94.444450	
0.069157	0.054020	90.234375	90.000008	
0.061546	0.086100	92.578125	90.000008	
0.071597	0.077977	92.578125	87.777779	
0.075974	0.035584	88.281250	95.555557	
0.065833	0.066673	92.187500	91.111115	
0.070688	0.059005	92.578125	87.777779	
0.078274	0.063718	88.281250	88.888893	
0.087047	0.041215	88.281250	95.555557	
0.049402	0.035615	94.531250	98.888893	
0.060979	0.051420	92.187500	91.111115	
0.063568	0.056382	92.187500	92.222229	
0.055311	0.061999	93.359375	88.888893	
0.059127	0.076880	88.281250	84.444450	
0.050888	0.054711	90.625000	92.222229	
0.045205	0.045205	94.140625	93.333336	
0.075803	0.048355	87.500000	94.444450	
0.048130	0.062264	92.187500	91.111115	
0.050027	0.066063	91.796875	87.777779	
0.060162	0.065998	91.406250	87.777779	
0.060909	0.072630	91.015625	91.111115	
0.060319	0.057453	90.234375	92.222229	
0.055852	0.050764	91.796875	90.000008	
0.061811	0.060147	90.625000	85.555557	
0.077417	0.077825	87.890625	85.555557	
0.059669	0.092794	89.453125	85.555557	
0.054799	0.053437	91.406250	94.444450	
0.051754	0.054498	93.750000	91.111115	
0.067298	0.044268	91.015625	93.333336	
0.055385	0.077184	92.968750	87.777779	
0.061604	0.064576	92.187500	88.888893	
0.049306	0.053208	91.796875	94.444450	
0.066580	0.050755	91.015625	93.333336	
0.047882	0.076055	94.531250	85.555557	
0.050600	0.056974	93.359375	88.888893	
0.040456	0.041034	93.359375	94.444450	
0.067193	0.054134	90.625000	91.111115	
0.051948	0.068534	92.968750	90.000008	
0.051984	0.043739	92.968750	93.333336	
0.062396	0.036350	89.062500	97.777786	
0.057432	0.058519	92.578125	87.777779	
0.052392	0.067833	93.750000	91.111115	
0.064616	0.051956	89.843750	91.111115	
0.048724	0.062256	92.187500	92.222229	
0.065749	0.036013	89.453125	94.444450	
0.060448	0.050643	94.140625	91.111115	
0.045060	0.066599	92.187500	90.000008	
0.063255	0.038000	91.796875	93.333336	
0.057732	0.054048	88.281250	92.222229	
0.064473	0.068045	91.406250	90.000008	
0.084253	0.055893	88.281250	90.000008	
0.071830	0.071085	90.625000	88.888893	
0.060705	0.094928	92.578125	82.222229	
0.049613	0.059896	92.968750	91.111115	
0.085250	0.041169	90.625000	93.333336	
0.061225	0.071717	91.015625	87.777779	
0.042274	0.053988	92.968750	88.888893	
0.051650	0.055177	94.140625	90.000008	
0.045769	0.034385	94.531250	95.555557	
0.050130	0.047064	92.968750	88.888893	
0.039466	0.048811	94.921875	91.111115	
0.056609	0.050294	90.234375	92.222229	
0.063140	0.044966	91.796875	93.333336	
0.059825	0.046061	93.359375	93.333336	
0.052977	0.054822	91.796875	91.111115	
0.063563	0.049421	92.187500	91.111115	
0.057611	0.059048	92.578125	90.000008	
0.048359	0.054581	91.406250	91.111115	
0.062210	0.027421	92.187500	98.888893	
0.045363	0.061735	93.750000	88.888893	
0.059662	0.047085	93.359375	94.444450	
0.065858	0.065338	90.625000	92.222229	
0.061028	0.069618	93.359375	88.888893	
0.049350	0.057251	93.359375	93.333336	
0.069461	0.048357	88.281250	94.444450	
0.041175	0.059645	96.093750	85.555557	
0.035829	0.044344	95.703125	93.333336	
0.069470	0.037365	91.406250	97.777786	
0.086992	0.071721	89.843750	86.666672	
0.053831	0.083247	92.968750	85.555557	
0.051101	0.064917	92.187500	88.888893	
0.063846	0.058400	90.234375	90.000008	
0.053656	0.065417	91.406250	88.888893	
0.053753	0.053270	92.578125	93.333336	
0.046928	0.042370	93.750000	92.222229	
0.053948	0.062405	92.578125	88.888893	
0.060196	0.051820	92.578125	91.111115	
0.064030	0.049152	91.406250	94.444450	
0.049420	0.050980	92.578125	93.333336	
0.049270	0.042063	92.968750	93.333336	
0.070331	0.042838	90.234375	93.333336	
0.059324	0.048299	91.015625	92.222229	
0.067599	0.052497	91.406250	90.000008	
0.052920	0.057591	92.187500	90.000008	
0.066486	0.064690	89.843750	88.888893	
0.046215	0.048065	92.187500	94.444450	
0.057456	0.036540	91.015625	95.555557	
0.055903	0.062587	91.406250	87.777779	
0.056235	0.059410	92.187500	90.000008	
0.052699	0.070235	91.796875	88.888893	
0.068732	0.043561	90.625000	96.666672	
0.067033	0.069648	92.187500	84.444450	
0.047559	0.049575	94.921875	96.666672	
0.045537	0.059819	94.140625	88.888893	
0.047526	0.053531	91.796875	91.111115	
0.049024	0.053486	93.750000	88.888893	
0.062728	0.067685	92.578125	88.888893	
0.064787	0.053520	92.187500	92.222229	
0.051094	0.067111	92.968750	90.000008	
0.063259	0.059508	92.578125	92.222229	
0.042968	0.074605	95.703125	87.777779	
0.061000	0.034503	94.140625	96.666672	
0.063414	0.058416	91.015625	90.000008	
0.059213	0.059479	90.234375	91.111115	
0.056291	0.039421	89.843750	95.555557	
0.052253	0.085233	91.406250	85.555557	
0.039321	0.052174	94.921875	92.222229	
0.041136	0.048603	93.750000	92.222229	
0.052892	0.037088	93.359375	95.555557	
0.054719	0.040803	92.187500	94.444450	
0.055600	0.053838	91.796875	93.333336	
0.059102	0.046006	91.796875	93.333336	
0.039255	0.051453	92.578125	91.111115	
0.044417	0.029718	91.796875	95.555557	
0.046171	0.074897	94.921875	87.777779	
0.056591	0.051000	92.968750	93.333336	
0.055074	0.046838	91.796875	95.555557	
0.056663	0.058489	92.968750	86.666672	
0.062091	0.058287	92.968750	92.222229	
0.053137	0.046260	92.578125	94.444450	
0.057067	0.067132	91.796875	87.777779	
0.055272	0.049217	93.359375	93.333336	
0.054616	0.033761	92.968750	98.888893	
0.054556	0.063913	93.359375	88.888893	
0.042299	0.054657	94.921875	91.111115	
