Support Loss	Context Loss	Support Acc.	Context Acc.	
0.065152	0.079193	92.968750	84.444450	
0.075938	0.048938	92.968750	92.222229	
0.057360	0.082047	91.796875	83.333336	
0.055031	0.061366	89.062500	91.111115	
0.062907	0.055229	93.359375	91.111115	
0.080448	0.052470	89.453125	91.111115	
0.090950	0.067397	87.890625	88.888893	
0.083046	0.056898	90.234375	92.222229	
0.071277	0.067614	86.718750	90.000008	
0.075842	0.077978	90.234375	87.777779	
0.071426	0.060931	90.625000	92.222229	
0.074844	0.055744	91.796875	94.444450	
0.065202	0.057585	91.015625	94.444450	
0.053752	0.060373	90.625000	91.111115	
0.066414	0.062135	89.453125	88.888893	
0.066684	0.066014	94.531250	88.888893	
0.052661	0.069075	92.968750	91.111115	
0.081011	0.075723	88.671875	88.888893	
0.068178	0.081786	89.453125	85.555557	
0.062840	0.096421	92.968750	82.222229	
0.070320	0.064474	89.843750	88.888893	
0.061817	0.070375	91.796875	91.111115	
0.066152	0.071463	92.187500	87.777779	
0.060672	0.062277	90.625000	86.666672	
0.070380	0.081328	92.968750	86.666672	
0.079827	0.071510	90.234375	90.000008	
0.061888	0.062573	91.015625	88.888893	
0.054966	0.043925	92.578125	97.777786	
0.062435	0.058771	92.968750	92.222229	
0.068694	0.053476	88.671875	92.222229	
0.060082	0.071752	92.578125	90.000008	
0.093511	0.048928	88.671875	92.222229	
0.046894	0.079115	89.062500	87.777779	
0.061480	0.071031	91.015625	87.777779	
0.059276	0.043759	89.453125	93.333336	
0.062005	0.051279	91.406250	94.444450	
0.059871	0.051775	89.843750	93.333336	
0.058907	0.043502	90.234375	94.444450	
0.070982	0.056940	90.234375	92.222229	
0.057531	0.059026	92.578125	92.222229	
0.073063	0.069894	89.453125	90.000008	
0.051309	0.065341	90.625000	87.777779	
0.072967	0.066574	88.671875	90.000008	
0.066210	0.069829	89.062500	90.000008	
0.073822	0.061306	89.062500	92.222229	
0.052923	0.048424	91.015625	93.333336	
0.057310	0.066375	92.968750	86.666672	
0.059011	0.063058	89.453125	92.222229	
0.061142	0.062709	89.062500	88.888893	
0.061155	0.051517	91.015625	92.222229	
0.060865	0.072596	90.625000	88.888893	
0.064659	0.043956	91.406250	93.333336	
0.044539	0.060606	91.015625	90.000008	
0.070155	0.047972	92.578125	92.222229	
0.069426	0.065756	89.062500	92.222229	
0.065050	0.070539	89.453125	88.888893	
0.076692	0.058238	85.546875	91.111115	
0.051311	0.085936	94.531250	85.555557	
0.071041	0.048880	89.062500	92.222229	
0.061172	0.055242	91.796875	92.222229	
0.066585	0.057256	88.671875	90.000008	
0.082110	0.047683	87.109375	92.222229	
0.050841	0.051334	93.359375	92.222229	
0.073282	0.051677	90.234375	90.000008	
0.065555	0.050863	91.406250	95.555557	
0.063411	0.066297	91.796875	90.000008	
0.078273	0.057279	87.890625	91.111115	
0.068197	0.061358	91.406250	91.111115	
0.048627	0.075477	91.015625	87.777779	
0.072314	0.044201	88.671875	95.555557	
0.055097	0.058484	90.234375	91.111115	
0.058640	0.057717	91.796875	91.111115	
0.057707	0.059671	90.625000	92.222229	
0.071711	0.058157	89.453125	93.333336	
0.073080	0.066348	89.453125	91.111115	
0.058982	0.051345	89.453125	94.444450	
0.060519	0.060424	92.578125	88.888893	
0.052402	0.045995	89.843750	93.333336	
0.055087	0.074276	90.625000	85.555557	
0.055920	0.065814	91.015625	91.111115	
0.039616	0.055535	92.968750	92.222229	
0.046820	0.051972	93.359375	92.222229	
