Support Loss	Context Loss	Support Acc.	Context Acc.	
0.134235	0.183821	78.125000	64.444450	
0.140286	0.143867	78.125000	71.111115	
0.128019	0.136719	78.906250	75.555557	
0.141895	0.116909	75.781250	81.111115	
0.134159	0.140480	78.515625	74.444450	
0.148053	0.116644	76.562500	82.222229	
0.131449	0.161796	76.562500	74.444450	
0.124425	0.121206	80.078125	81.111115	
0.120348	0.135145	83.593750	76.666672	
0.135846	0.122220	76.953125	83.333336	
0.157740	0.136608	71.875000	76.666672	
0.139547	0.162631	80.468750	66.666672	
0.116444	0.124778	80.078125	81.111115	
0.111736	0.132965	85.546875	77.777779	
0.129580	0.114328	79.687500	82.222229	
0.139886	0.116796	77.343750	78.888893	
0.110920	0.129889	83.203125	77.777779	
0.141338	0.123067	78.125000	78.888893	
0.138230	0.121295	79.296875	77.777779	
0.131798	0.145183	77.734375	72.222229	
0.130363	0.121250	80.468750	77.777779	
0.121804	0.118231	79.296875	78.888893	
0.136011	0.112071	78.125000	82.222229	
0.112564	0.132756	82.421875	75.555557	
0.110419	0.087005	81.640625	87.777779	
0.126897	0.129026	82.812500	76.666672	
0.128664	0.125668	83.203125	80.000000	
0.116457	0.104105	84.375000	84.444450	
0.147172	0.119979	78.515625	77.777779	
0.122660	0.115934	78.906250	85.555557	
0.121463	0.131148	78.125000	77.777779	
0.108868	0.120801	82.031250	77.777779	
0.129656	0.109794	79.296875	80.000000	
0.113895	0.098165	83.593750	84.444450	
0.128077	0.108249	76.953125	81.111115	
0.140611	0.116685	77.734375	83.333336	
0.123831	0.110684	80.859375	80.000000	
0.128847	0.111987	82.421875	81.111115	
0.119089	0.121604	79.296875	78.888893	
0.106507	0.112187	83.984375	77.777779	
0.120520	0.102156	82.421875	86.666672	
0.136620	0.120009	77.734375	80.000000	
0.140615	0.128205	81.250000	75.555557	
0.119889	0.147915	83.203125	78.888893	
0.122146	0.124746	79.296875	80.000000	
0.119110	0.114378	81.640625	80.000000	
0.119615	0.132211	80.078125	78.888893	
0.120244	0.117515	77.343750	82.222229	
0.123746	0.117946	81.250000	77.777779	
0.111376	0.112189	81.640625	81.111115	
0.123565	0.097983	83.203125	83.333336	
0.114982	0.119391	81.250000	81.111115	
0.117203	0.114152	83.203125	78.888893	
0.102711	0.108432	80.468750	83.333336	
0.121814	0.129437	78.906250	74.444450	
0.121787	0.118321	81.250000	81.111115	
0.146344	0.135229	76.171875	74.444450	
0.086772	0.116446	85.546875	78.888893	
0.125798	0.107101	75.781250	81.111115	
0.111951	0.123134	80.078125	77.777779	
0.110169	0.123740	78.906250	78.888893	
0.115688	0.106016	81.640625	84.444450	
0.116404	0.079165	83.593750	91.111115	
0.107026	0.098440	80.468750	85.555557	
0.116608	0.103022	82.812500	82.222229	
0.111656	0.114862	79.687500	85.555557	
0.141043	0.110419	79.296875	82.222229	
0.110450	0.137381	85.156250	75.555557	
0.132084	0.107027	75.781250	88.888893	
0.114383	0.112084	84.375000	84.444450	
0.113510	0.132302	82.421875	76.666672	
0.118987	0.125163	78.906250	75.555557	
0.095066	0.115692	83.984375	76.666672	
0.140416	0.116671	78.125000	78.888893	
0.100300	0.115306	83.984375	76.666672	
0.100398	0.104699	83.203125	87.777779	
0.128744	0.102906	78.125000	84.444450	
0.115035	0.138197	84.765625	71.111115	
0.122776	0.109634	79.687500	82.222229	
0.107717	0.114148	82.031250	77.777779	
0.101537	0.116456	82.812500	77.777779	
0.103555	0.103100	83.203125	82.222229	
0.121807	0.105855	83.593750	82.222229	
0.109191	0.101686	81.250000	84.444450	
0.093543	0.094337	83.593750	83.333336	
0.112767	0.092364	80.859375	84.444450	
0.129683	0.110456	78.515625	77.777779	
0.106871	0.094535	81.250000	86.666672	
0.115411	0.123648	80.078125	76.666672	
0.125127	0.108081	81.640625	76.666672	
0.118575	0.123401	76.171875	81.111115	
0.111227	0.121660	83.593750	75.555557	
0.111801	0.111781	83.203125	81.111115	
0.106062	0.118140	86.328125	77.777779	
0.103239	0.106073	84.375000	83.333336	
0.100518	0.105336	84.375000	85.555557	
0.110883	0.104504	82.031250	85.555557	
0.089978	0.128517	85.156250	76.666672	
0.113993	0.081990	84.765625	88.888893	
0.120052	0.091547	82.421875	85.555557	
0.125165	0.100724	77.734375	82.222229	
0.107411	0.115469	83.593750	80.000000	
0.112897	0.108474	83.203125	80.000000	
0.099374	0.098727	83.984375	84.444450	
0.123528	0.103106	81.640625	83.333336	
0.106594	0.115911	81.250000	78.888893	
0.092381	0.099428	86.328125	83.333336	
0.089186	0.084374	87.500000	88.888893	
0.122025	0.117397	80.859375	84.444450	
0.092836	0.110079	86.718750	83.333336	
0.113440	0.078704	85.156250	91.111115	
0.110838	0.083464	83.984375	88.888893	
0.103180	0.093873	79.687500	87.777779	
0.104981	0.116813	79.296875	71.111115	
0.114979	0.096408	82.421875	81.111115	
0.101838	0.097178	83.593750	85.555557	
0.093691	0.093110	83.203125	85.555557	
0.102240	0.116187	83.203125	83.333336	
0.098327	0.104666	87.109375	78.888893	
0.101111	0.105994	84.765625	82.222229	
0.089135	0.093512	87.500000	88.888893	
0.126926	0.093827	80.468750	86.666672	
0.089660	0.115896	84.765625	81.111115	
0.094501	0.084870	83.984375	88.888893	
0.118668	0.096920	79.687500	86.666672	
0.099504	0.120465	85.156250	80.000000	
0.110938	0.122942	82.812500	78.888893	
0.115841	0.107230	80.468750	83.333336	
0.100718	0.093970	86.328125	83.333336	
0.111269	0.097298	85.546875	85.555557	
0.092854	0.113500	87.500000	83.333336	
0.106493	0.092241	82.812500	88.888893	
0.097257	0.119252	82.421875	75.555557	
0.114669	0.092290	84.375000	86.666672	
0.083648	0.114055	85.937500	81.111115	
0.097224	0.087752	83.593750	86.666672	
0.109874	0.093946	81.250000	85.555557	
0.097069	0.131843	82.812500	81.111115	
0.123092	0.124099	79.687500	81.111115	
0.096261	0.128963	85.156250	80.000000	
0.105314	0.090178	82.031250	91.111115	
0.099880	0.108872	85.546875	75.555557	
0.081851	0.095610	84.765625	87.777779	
0.108339	0.088028	78.515625	86.666672	
0.116841	0.104145	83.203125	85.555557	
0.095542	0.102888	86.328125	81.111115	
0.097301	0.101627	85.156250	84.444450	
0.086168	0.091667	83.203125	84.444450	
0.088683	0.104184	88.671875	78.888893	
0.113904	0.075602	84.765625	91.111115	
0.093263	0.115431	86.718750	77.777779	
0.096200	0.068245	86.718750	88.888893	
0.102609	0.094553	81.640625	80.000000	
0.098511	0.093814	85.156250	83.333336	
0.121238	0.097476	82.812500	83.333336	
0.096505	0.099520	83.203125	83.333336	
0.087420	0.093485	82.812500	85.555557	
0.101394	0.094966	83.593750	81.111115	
0.092627	0.088615	86.328125	88.888893	
0.089944	0.085409	85.937500	88.888893	
0.104145	0.097234	83.984375	81.111115	
0.095019	0.095198	82.812500	82.222229	
0.097618	0.096016	83.593750	82.222229	
0.103801	0.100028	83.593750	81.111115	
0.092659	0.090347	85.546875	88.888893	
0.080966	0.125063	87.890625	78.888893	
0.108619	0.085451	80.468750	86.666672	
0.098084	0.094743	85.546875	84.444450	
0.089361	0.106269	86.718750	81.111115	
0.100379	0.103261	82.812500	84.444450	
0.095919	0.102408	83.984375	83.333336	
0.085465	0.090208	84.765625	82.222229	
0.087814	0.093523	85.156250	84.444450	
0.087049	0.107500	83.984375	84.444450	
0.111113	0.082948	83.984375	88.888893	
0.092512	0.106019	84.375000	84.444450	
0.100360	0.089173	81.250000	86.666672	
0.085870	0.105237	87.109375	82.222229	
0.113251	0.087677	82.421875	85.555557	
0.089074	0.098584	85.937500	84.444450	
0.106380	0.085923	83.984375	85.555557	
0.094297	0.100419	84.375000	87.777779	
0.086162	0.097447	84.765625	87.777779	
0.089280	0.083814	88.281250	88.888893	
0.086382	0.074256	88.671875	88.888893	
0.085594	0.074766	86.328125	86.666672	
0.107458	0.073949	84.765625	91.111115	
0.092369	0.101943	86.718750	83.333336	
0.104091	0.098377	81.640625	82.222229	
0.115105	0.102857	79.687500	84.444450	
0.076573	0.114842	85.937500	77.777779	
0.089712	0.116398	83.984375	81.111115	
0.092317	0.107340	82.031250	77.777779	
0.093513	0.085702	83.593750	85.555557	
0.087884	0.111428	88.671875	78.888893	
0.074528	0.072962	86.718750	92.222229	
0.098643	0.075430	88.671875	90.000008	
0.110679	0.079095	85.937500	84.444450	
0.088472	0.085010	87.500000	91.111115	
0.098953	0.115744	82.421875	83.333336	
0.093945	0.091910	84.765625	83.333336	
0.078520	0.088976	88.281250	87.777779	
0.079759	0.099107	86.718750	86.666672	
0.085770	0.077272	88.671875	88.888893	
0.087869	0.100307	85.546875	85.555557	
0.081867	0.090535	86.718750	86.666672	
0.097892	0.080850	82.031250	86.666672	
0.083474	0.069889	87.500000	92.222229	
0.096588	0.092649	83.593750	85.555557	
0.083462	0.105168	85.937500	81.111115	
0.083208	0.095346	89.843750	83.333336	
0.073631	0.081205	88.281250	90.000008	
0.100895	0.093169	81.640625	84.444450	
0.089082	0.103740	85.546875	78.888893	
0.085691	0.090816	86.328125	87.777779	
0.099383	0.094018	82.812500	84.444450	
0.107434	0.104102	82.031250	83.333336	
0.102226	0.090123	85.156250	85.555557	
0.097035	0.106163	83.593750	82.222229	
0.079995	0.078023	89.062500	87.777779	
0.073553	0.082315	86.718750	85.555557	
0.078672	0.090761	85.546875	84.444450	
0.106500	0.080946	82.812500	87.777779	
0.074521	0.097763	90.234375	83.333336	
0.091859	0.086800	84.375000	85.555557	
0.098650	0.081027	84.375000	87.777779	
0.100257	0.129330	83.593750	70.000000	
0.088557	0.076014	89.062500	88.888893	
0.075147	0.080837	87.109375	88.888893	
0.120131	0.110583	79.687500	84.444450	
0.097833	0.094722	85.156250	84.444450	
0.089283	0.090430	86.328125	85.555557	
0.086995	0.115297	89.843750	83.333336	
