Support Loss	Context Loss	Support Acc.	Context Acc.	
0.095856	0.076853	88.671875	87.777779	
0.071582	0.079040	89.843750	85.555557	
0.056655	0.081051	92.187500	86.666672	
0.076628	0.055664	91.406250	92.222229	
0.078733	0.095858	89.843750	86.666672	
0.072007	0.075870	85.937500	85.555557	
0.100743	0.083023	87.109375	80.000000	
0.101615	0.083754	88.671875	85.555557	
0.087116	0.092778	88.671875	83.333336	
0.083781	0.094482	84.375000	83.333336	
0.087906	0.090437	87.109375	84.444450	
0.071148	0.075111	89.453125	87.777779	
0.107208	0.074117	85.156250	88.888893	
0.085252	0.114339	87.890625	81.111115	
0.088748	0.082035	89.843750	90.000008	
0.074606	0.077187	91.015625	87.777779	
0.086113	0.078093	87.890625	86.666672	
0.089677	0.089144	88.281250	85.555557	
0.094138	0.084379	87.890625	83.333336	
0.072417	0.094620	92.968750	77.777779	
0.093676	0.079578	88.281250	87.777779	
0.070337	0.128117	89.062500	81.111115	
0.093806	0.079624	87.890625	87.777779	
0.076942	0.055614	91.406250	92.222229	
0.090070	0.070302	87.109375	92.222229	
0.080059	0.064617	90.234375	88.888893	
0.079364	0.098105	86.718750	85.555557	
0.072200	0.074831	88.671875	86.666672	
0.075843	0.046936	89.453125	94.444450	
0.086697	0.080303	89.843750	84.444450	
0.080275	0.076448	91.015625	88.888893	
0.089877	0.072083	87.890625	88.888893	
0.093562	0.096092	85.156250	81.111115	
0.057127	0.066937	90.234375	88.888893	
0.091220	0.062327	88.281250	91.111115	
0.086226	0.081396	88.281250	86.666672	
0.092738	0.052192	83.593750	92.222229	
0.071878	0.088983	89.843750	85.555557	
0.083850	0.062443	87.890625	88.888893	
0.083892	0.088721	89.453125	86.666672	
0.079238	0.101323	88.671875	86.666672	
0.083466	0.070119	87.500000	85.555557	
0.111207	0.088470	86.718750	85.555557	
0.086615	0.097061	88.281250	82.222229	
0.083592	0.080012	87.109375	83.333336	
0.082826	0.078682	89.843750	83.333336	
0.071293	0.103429	88.281250	83.333336	
0.070310	0.076818	90.234375	88.888893	
0.072926	0.074739	88.281250	91.111115	
0.075624	0.092965	89.062500	83.333336	
0.087096	0.101586	89.453125	84.444450	
0.077793	0.091027	86.718750	86.666672	
0.074303	0.055812	92.968750	94.444450	
0.069764	0.064409	92.578125	91.111115	
0.075511	0.064866	89.453125	87.777779	
0.076972	0.069221	91.015625	85.555557	
0.061235	0.080809	90.234375	87.777779	
0.061298	0.058536	91.015625	94.444450	
0.070654	0.066352	89.453125	90.000008	
0.079142	0.077646	85.937500	88.888893	
0.077140	0.067627	88.281250	91.111115	
0.072549	0.073135	87.890625	88.888893	
0.077676	0.067945	90.234375	88.888893	
0.067086	0.057813	91.406250	90.000008	
0.085516	0.071309	89.062500	87.777779	
0.073864	0.068979	87.109375	90.000008	
0.090404	0.065421	87.109375	91.111115	
0.088182	0.086938	87.500000	83.333336	
0.089324	0.080718	83.984375	84.444450	
0.076792	0.075783	88.671875	87.777779	
0.077255	0.094925	89.453125	82.222229	
0.082847	0.054532	91.406250	93.333336	
0.073469	0.056156	89.843750	92.222229	
0.082992	0.084470	89.453125	84.444450	
0.100610	0.046306	86.718750	93.333336	
0.093617	0.074316	88.281250	90.000008	
0.081580	0.070017	87.109375	93.333336	
0.068453	0.076108	89.453125	86.666672	
0.075517	0.061381	87.500000	94.444450	
0.070360	0.066124	87.109375	87.777779	
0.073906	0.072185	89.062500	92.222229	
0.094378	0.053375	86.718750	92.222229	
0.084013	0.075616	88.671875	90.000008	
0.087998	0.093034	89.062500	81.111115	
0.083474	0.071624	90.625000	91.111115	
0.069521	0.101144	89.843750	85.555557	
0.076232	0.072895	89.062500	87.777779	
0.074256	0.076030	90.625000	90.000008	
0.066349	0.086443	91.406250	88.888893	
0.068315	0.084646	88.671875	88.888893	
0.068770	0.068264	91.015625	87.777779	
0.066725	0.061993	87.109375	90.000008	
0.081144	0.076759	90.625000	85.555557	
0.066742	0.097546	89.843750	84.444450	
0.065998	0.057159	89.453125	90.000008	
0.073859	0.075266	91.796875	90.000008	
0.064580	0.065735	89.062500	86.666672	
0.073853	0.072840	90.625000	88.888893	
0.078363	0.076662	89.843750	88.888893	
0.075728	0.075839	89.453125	87.777779	
0.073716	0.079269	89.843750	86.666672	
0.081057	0.070646	88.281250	92.222229	
0.070522	0.092413	91.406250	82.222229	
0.084027	0.074793	89.453125	87.777779	
0.069678	0.073042	87.500000	92.222229	
0.065171	0.065270	91.406250	87.777779	
0.052509	0.091367	92.187500	87.777779	
0.077083	0.053908	90.625000	91.111115	
0.085012	0.076699	88.281250	88.888893	
0.089218	0.098545	85.937500	80.000000	
0.051932	0.092432	92.968750	84.444450	
0.068885	0.056305	89.843750	91.111115	
0.075959	0.076250	91.015625	91.111115	
0.084291	0.077911	87.109375	88.888893	
0.080380	0.072339	87.890625	88.888893	
0.082886	0.075154	88.671875	90.000008	
