Support Loss	Context Loss	Support Acc.	Context Acc.	
0.082205	0.082006	87.890625	83.333336	
0.086578	0.057003	87.109375	93.333336	
0.083890	0.066253	87.890625	90.000008	
0.063537	0.083905	92.187500	85.555557	
0.062879	0.078674	92.578125	85.555557	
0.079462	0.068587	87.890625	92.222229	
0.080690	0.078570	87.890625	86.666672	
0.075128	0.082347	88.671875	88.888893	
0.081996	0.071630	85.937500	90.000008	
0.062305	0.060053	90.234375	88.888893	
0.092292	0.054074	85.937500	91.111115	
0.071466	0.080192	91.015625	81.111115	
0.065042	0.068471	90.625000	87.777779	
0.069265	0.064130	87.890625	90.000008	
0.069084	0.064142	92.968750	90.000008	
0.095300	0.054168	88.281250	90.000008	
0.116909	0.087521	84.765625	85.555557	
0.067104	0.090679	91.015625	84.444450	
0.063687	0.068598	88.671875	87.777779	
0.057605	0.065610	90.625000	88.888893	
0.086602	0.059362	91.406250	91.111115	
0.075048	0.053965	87.109375	91.111115	
0.076006	0.065336	89.843750	84.444450	
0.058107	0.067913	92.187500	90.000008	
0.066336	0.066910	93.750000	90.000008	
0.091162	0.054927	86.718750	91.111115	
0.056082	0.061242	92.187500	91.111115	
0.060354	0.057527	93.359375	90.000008	
0.073238	0.052946	88.281250	93.333336	
0.066676	0.046902	87.109375	95.555557	
0.066696	0.054641	91.406250	90.000008	
0.061100	0.087532	92.968750	81.111115	
0.059008	0.065475	92.578125	88.888893	
0.067040	0.050303	89.062500	94.444450	
0.066063	0.067333	91.015625	87.777779	
0.073681	0.046861	89.843750	95.555557	
0.086970	0.081250	90.234375	85.555557	
0.059278	0.064305	93.750000	94.444450	
0.055335	0.052475	91.796875	91.111115	
0.061480	0.051031	91.015625	93.333336	
0.081737	0.080327	88.671875	87.777779	
0.070315	0.054616	89.843750	92.222229	
0.080647	0.067972	89.453125	87.777779	
0.061963	0.071232	91.796875	88.888893	
0.091199	0.047565	89.062500	92.222229	
0.087866	0.072190	85.937500	90.000008	
0.071502	0.069574	89.453125	87.777779	
0.063907	0.063547	92.187500	92.222229	
0.066236	0.052308	90.234375	94.444450	
0.052034	0.061499	94.921875	90.000008	
0.058596	0.055882	91.015625	90.000008	
0.076467	0.056892	91.015625	93.333336	
0.077987	0.061214	90.234375	91.111115	
0.072300	0.065766	88.281250	88.888893	
0.067697	0.077210	89.062500	90.000008	
0.074077	0.059061	90.234375	90.000008	
0.066836	0.066788	88.281250	90.000008	
0.076176	0.059854	91.406250	88.888893	
0.077803	0.061201	90.625000	90.000008	
0.064331	0.094351	89.453125	86.666672	
0.091869	0.055316	90.234375	92.222229	
0.044735	0.067013	95.312500	90.000008	
0.080276	0.042917	85.937500	94.444450	
0.061759	0.058174	92.968750	88.888893	
0.069988	0.072767	89.062500	90.000008	
0.070126	0.069765	92.187500	87.777779	
0.070093	0.062919	90.234375	88.888893	
0.077743	0.081857	91.796875	91.111115	
0.079409	0.087938	90.234375	87.777779	
0.064125	0.044590	91.796875	94.444450	
0.076989	0.051778	92.187500	91.111115	
0.048448	0.057573	94.140625	92.222229	
0.074408	0.056294	90.234375	92.222229	
0.074311	0.073421	90.234375	87.777779	
0.078017	0.057722	89.843750	91.111115	
0.063898	0.083914	90.625000	88.888893	
0.065979	0.047408	92.187500	95.555557	
0.076044	0.078943	87.109375	86.666672	
0.061706	0.096460	89.453125	82.222229	
0.080847	0.068194	90.234375	86.666672	
0.057917	0.059824	90.625000	92.222229	
0.079425	0.083059	86.328125	91.111115	
0.065068	0.073227	90.625000	87.777779	
0.065279	0.052797	90.234375	92.222229	
0.077563	0.071041	89.062500	88.888893	
0.083445	0.058807	90.234375	93.333336	
0.066648	0.079219	87.500000	86.666672	
0.059091	0.071098	93.359375	91.111115	
0.065854	0.050991	92.187500	91.111115	
0.083776	0.053827	89.062500	91.111115	
0.072268	0.075910	89.453125	84.444450	
0.076978	0.060726	90.625000	92.222229	
0.084044	0.087795	91.796875	85.555557	
0.076277	0.073618	88.671875	85.555557	
0.069642	0.062392	87.890625	92.222229	
0.068984	0.069699	90.625000	87.777779	
0.063600	0.083620	90.625000	85.555557	
0.074052	0.065208	91.406250	87.777779	
0.089750	0.056682	85.937500	94.444450	
0.070592	0.074838	88.281250	88.888893	
0.067017	0.069197	92.578125	90.000008	
0.052818	0.068541	92.187500	92.222229	
0.072715	0.053572	89.453125	95.555557	
0.067537	0.049496	89.062500	95.555557	
0.061217	0.056647	91.796875	90.000008	
0.068680	0.060447	92.187500	90.000008	
0.084215	0.055089	88.671875	92.222229	
0.073862	0.050464	91.406250	92.222229	
0.050309	0.068564	92.187500	91.111115	
0.068870	0.049230	93.750000	92.222229	
0.070404	0.060994	88.671875	91.111115	
0.074171	0.071931	89.062500	90.000008	
0.068096	0.064174	92.578125	90.000008	
0.115915	0.078309	90.234375	86.666672	
0.085132	0.068168	85.937500	88.888893	
0.070123	0.096101	90.625000	82.222229	
