Support Loss	Context Loss	Support Acc.	Context Acc.	
0.173567	0.175864	67.187500	67.777779	
0.147249	0.158682	73.828125	68.888893	
0.178782	0.162397	69.921875	68.888893	
0.165298	0.173779	71.484375	63.333336	
0.175411	0.156162	66.015625	72.222229	
0.161678	0.152840	74.609375	70.000000	
0.148810	0.168499	75.000000	73.333336	
0.140740	0.135035	79.687500	80.000000	
0.141776	0.162147	80.078125	67.777779	
0.146443	0.146627	75.000000	72.222229	
0.153921	0.145129	73.828125	71.111115	
0.160772	0.154257	72.656250	71.111115	
0.155653	0.156949	72.656250	67.777779	
0.152449	0.151507	73.046875	73.333336	
0.152931	0.145245	76.562500	72.222229	
0.151642	0.161210	76.171875	74.444450	
0.170437	0.164863	68.750000	72.222229	
0.151745	0.179265	71.484375	63.333336	
0.153852	0.170268	71.484375	62.222225	
0.150456	0.150244	73.046875	67.777779	
0.161633	0.173283	71.093750	63.333336	
0.148954	0.166508	76.953125	67.777779	
0.141006	0.145872	75.000000	76.666672	
0.150872	0.146040	76.562500	66.666672	
0.137220	0.168847	77.343750	73.333336	
0.141139	0.139982	76.562500	74.444450	
0.157824	0.155479	75.390625	71.111115	
0.161043	0.157240	73.828125	70.000000	
0.132248	0.170428	80.468750	75.555557	
0.163353	0.129615	74.609375	76.666672	
0.143910	0.164310	76.953125	70.000000	
0.138091	0.138698	79.296875	74.444450	
0.155163	0.151780	75.000000	67.777779	
0.146654	0.138656	78.906250	85.555557	
0.158632	0.128428	69.921875	74.444450	
0.141876	0.139024	76.953125	72.222229	
0.127944	0.146374	76.171875	71.111115	
0.139339	0.142064	75.000000	78.888893	
0.151393	0.145926	77.734375	73.333336	
0.151792	0.138980	75.000000	78.888893	
0.130221	0.148965	80.468750	67.777779	
0.139108	0.146006	74.609375	71.111115	
0.147900	0.146232	75.000000	73.333336	
0.159769	0.149727	75.390625	73.333336	
0.144002	0.186173	77.343750	67.777779	
0.135196	0.118992	75.781250	84.444450	
0.135653	0.150124	74.609375	74.444450	
0.149998	0.143435	73.046875	75.555557	
0.137347	0.130917	80.468750	80.000000	
0.156975	0.138444	76.171875	78.888893	
0.134815	0.148310	78.906250	71.111115	
0.123095	0.141857	77.734375	74.444450	
0.142470	0.131516	75.000000	80.000000	
0.125284	0.134161	78.515625	82.222229	
0.144496	0.122358	72.656250	78.888893	
0.139607	0.155692	74.218750	70.000000	
0.136958	0.148142	75.390625	73.333336	
0.135492	0.127181	77.734375	81.111115	
0.132077	0.122553	76.562500	81.111115	
0.128154	0.141687	78.515625	74.444450	
0.131831	0.137231	81.640625	77.777779	
0.161275	0.134132	73.437500	74.444450	
0.135528	0.117337	75.781250	81.111115	
0.125587	0.146254	79.296875	75.555557	
0.138934	0.119578	75.000000	75.555557	
0.140416	0.128265	76.562500	78.888893	
0.130108	0.137506	77.343750	72.222229	
0.137675	0.124337	77.734375	78.888893	
0.128151	0.138865	80.078125	73.333336	
0.125453	0.139717	80.468750	72.222229	
0.127876	0.131067	81.640625	81.111115	
0.144905	0.126438	75.000000	76.666672	
0.132222	0.120815	76.562500	77.777779	
0.115962	0.130167	78.515625	76.666672	
0.141386	0.142488	74.218750	75.555557	
0.116503	0.143924	77.734375	75.555557	
0.125058	0.128989	76.953125	75.555557	
0.143478	0.140390	74.218750	78.888893	
0.137046	0.133123	76.562500	75.555557	
0.114397	0.113366	80.468750	82.222229	
0.125323	0.133402	75.781250	74.444450	
0.135702	0.114799	78.125000	81.111115	
0.116247	0.137041	78.906250	70.000000	
0.140274	0.123883	76.171875	80.000000	
0.128380	0.135703	81.250000	75.555557	
0.117057	0.123176	80.468750	81.111115	
0.124609	0.141460	76.953125	73.333336	
0.143136	0.131790	76.171875	77.777779	
0.124275	0.137254	78.125000	73.333336	
0.114392	0.132686	82.812500	80.000000	
0.124330	0.104015	78.515625	84.444450	
0.133315	0.141867	77.343750	71.111115	
0.138090	0.142521	74.218750	78.888893	
0.124914	0.118175	79.296875	82.222229	
0.141702	0.145098	72.656250	75.555557	
0.125779	0.124802	78.906250	75.555557	
0.139619	0.128105	80.859375	76.666672	
0.125603	0.119427	80.468750	86.666672	
0.111105	0.129607	77.734375	74.444450	
0.124026	0.109613	78.125000	86.666672	
0.129107	0.127712	76.171875	77.777779	
0.129447	0.110652	77.734375	81.111115	
0.122407	0.117968	79.687500	83.333336	
0.112107	0.126581	85.156250	80.000000	
0.141336	0.127211	75.000000	76.666672	
0.128853	0.124541	78.125000	86.666672	
0.115689	0.155681	82.031250	70.000000	
0.121432	0.113054	79.296875	86.666672	
0.127736	0.122160	80.078125	83.333336	
0.120685	0.132708	80.078125	73.333336	
0.128692	0.115441	76.171875	77.777779	
0.135492	0.117939	77.343750	83.333336	
0.131804	0.124413	78.125000	78.888893	
0.133694	0.109457	80.859375	84.444450	
0.123488	0.137089	78.515625	75.555557	
0.125571	0.126901	81.250000	76.666672	
