Support Loss	Context Loss	Support Acc.	Context Acc.	
0.097086	0.109003	85.156250	84.444450	
0.094768	0.087212	87.500000	86.666672	
0.121983	0.072431	86.718750	92.222229	
0.093444	0.104364	87.500000	78.888893	
0.103592	0.102642	90.234375	81.111115	
0.094592	0.067445	85.937500	91.111115	
0.089637	0.103169	87.890625	83.333336	
0.111330	0.101466	81.250000	83.333336	
0.104095	0.099777	87.890625	78.888893	
0.096798	0.096667	87.890625	83.333336	
0.098810	0.103461	88.671875	83.333336	
0.093788	0.093491	86.718750	88.888893	
0.104512	0.096877	85.156250	83.333336	
0.093275	0.079085	86.718750	90.000008	
0.096214	0.092538	86.718750	84.444450	
0.104254	0.075755	81.640625	87.777779	
0.063598	0.104890	91.406250	83.333336	
0.095467	0.080366	88.671875	87.777779	
0.098985	0.092992	86.328125	85.555557	
0.076124	0.078021	87.890625	85.555557	
0.082531	0.084624	91.015625	87.777779	
0.071303	0.094146	88.671875	82.222229	
0.107334	0.072610	85.937500	87.777779	
0.097086	0.090540	88.281250	83.333336	
0.085113	0.097600	88.281250	86.666672	
0.084264	0.103958	88.281250	83.333336	
0.087192	0.097802	87.500000	83.333336	
0.097348	0.073978	87.500000	85.555557	
0.079545	0.077194	85.546875	87.777779	
0.079259	0.068162	88.281250	90.000008	
0.082614	0.101043	89.843750	80.000000	
0.092769	0.092178	89.843750	84.444450	
0.085278	0.097574	89.843750	83.333336	
0.084813	0.075309	89.062500	86.666672	
0.089904	0.112047	89.453125	81.111115	
0.094720	0.079976	85.937500	90.000008	
0.100482	0.097241	85.156250	81.111115	
0.115049	0.110260	86.718750	81.111115	
0.080494	0.108190	87.890625	76.666672	
0.102678	0.082313	83.984375	88.888893	
0.103560	0.100889	88.671875	83.333336	
0.083870	0.080516	86.328125	84.444450	
0.061267	0.070995	89.453125	90.000008	
0.100858	0.066046	85.156250	90.000008	
0.089736	0.076275	87.109375	88.888893	
0.089555	0.085993	88.281250	85.555557	
0.090412	0.091679	89.453125	83.333336	
0.101807	0.078276	85.546875	83.333336	
0.095049	0.068434	86.718750	91.111115	
0.093601	0.095851	88.281250	82.222229	
0.089204	0.090381	87.500000	83.333336	
0.105236	0.064238	87.500000	92.222229	
0.084261	0.104141	87.500000	81.111115	
0.071272	0.092698	90.625000	83.333336	
0.094003	0.081335	86.718750	82.222229	
0.099745	0.074162	87.890625	88.888893	
0.112742	0.094422	84.375000	87.777779	
0.084321	0.093944	88.671875	85.555557	
0.080226	0.110095	91.796875	84.444450	
0.080581	0.077165	88.281250	86.666672	
0.110553	0.067091	84.765625	91.111115	
0.105178	0.114699	86.328125	77.777779	
0.082447	0.092661	88.281250	80.000000	
0.081572	0.070545	89.843750	91.111115	
0.094622	0.079280	85.546875	87.777779	
0.073191	0.096799	87.890625	81.111115	
0.102724	0.097335	86.328125	82.222229	
0.088377	0.073491	86.718750	91.111115	
0.106823	0.067256	87.109375	88.888893	
0.083332	0.130719	86.718750	75.555557	
0.094972	0.113966	85.937500	77.777779	
0.071230	0.091729	87.109375	78.888893	
0.087295	0.086735	88.671875	81.111115	
0.092865	0.097151	86.328125	81.111115	
0.104970	0.079052	84.765625	85.555557	
0.093497	0.080216	87.890625	86.666672	
0.085433	0.116608	86.718750	80.000000	
0.071883	0.097669	86.328125	78.888893	
0.080247	0.090926	89.453125	83.333336	
0.096234	0.095711	86.718750	83.333336	
0.092793	0.088110	86.718750	84.444450	
0.100986	0.081563	87.890625	88.888893	
0.083536	0.090353	87.109375	83.333336	
0.098055	0.093895	84.765625	84.444450	
0.091148	0.096742	85.156250	87.777779	
0.096399	0.088599	84.765625	83.333336	
0.077683	0.107337	89.062500	81.111115	
0.093057	0.079483	89.062500	87.777779	
0.088499	0.090808	85.937500	84.444450	
0.075836	0.090915	87.890625	83.333336	
0.074033	0.079238	89.843750	86.666672	
0.076687	0.075915	90.234375	90.000008	
0.092876	0.090738	87.890625	85.555557	
0.100380	0.096247	85.156250	84.444450	
0.097990	0.118547	87.500000	78.888893	
0.091531	0.086209	87.890625	86.666672	
0.078093	0.092130	88.281250	81.111115	
0.089308	0.074800	88.671875	85.555557	
0.087499	0.072438	88.671875	88.888893	
0.101905	0.088577	87.109375	87.777779	
0.095737	0.094370	87.109375	80.000000	
0.082129	0.102418	87.890625	83.333336	
0.089259	0.094417	88.281250	84.444450	
0.117887	0.069660	86.328125	90.000008	
0.097438	0.098750	85.937500	77.777779	
0.099352	0.070126	87.890625	87.777779	
0.077123	0.064226	91.015625	88.888893	
0.076729	0.067547	91.796875	91.111115	
0.101331	0.092474	82.031250	85.555557	
0.083752	0.092065	88.281250	80.000000	
0.095164	0.089753	89.062500	85.555557	
0.063660	0.107413	87.109375	82.222229	
0.097090	0.067847	86.328125	90.000008	
0.099383	0.079474	85.546875	85.555557	
0.100053	0.100190	86.328125	85.555557	
0.099474	0.097307	88.281250	82.222229	
