Support Loss	Context Loss	Support Acc.	Context Acc.	
0.097572	0.080626	88.671875	85.555557	
0.072686	0.074724	88.281250	88.888893	
0.071646	0.077050	91.796875	87.777779	
0.049022	0.077137	90.625000	87.777779	
0.083550	0.051106	89.843750	93.333336	
0.085662	0.059514	87.500000	93.333336	
0.087115	0.068126	89.843750	91.111115	
0.089603	0.055831	86.328125	91.111115	
0.073655	0.070141	89.453125	92.222229	
0.071779	0.068448	89.062500	90.000008	
0.066408	0.076180	92.578125	91.111115	
0.092854	0.071142	92.578125	92.222229	
0.090490	0.077829	84.375000	88.888893	
0.080863	0.079869	84.765625	86.666672	
0.086869	0.063185	88.671875	88.888893	
0.090401	0.095038	86.718750	84.444450	
0.067834	0.079049	90.234375	88.888893	
0.088363	0.066853	85.546875	92.222229	
0.090327	0.060492	86.718750	95.555557	
0.070088	0.089106	88.671875	81.111115	
0.100195	0.056697	86.328125	93.333336	
0.094213	0.083376	87.109375	85.555557	
0.085322	0.058416	91.406250	90.000008	
0.070095	0.078117	93.750000	87.777779	
0.065503	0.072420	88.281250	88.888893	
0.087110	0.051047	88.671875	93.333336	
0.076027	0.062172	90.234375	90.000008	
0.098370	0.053287	86.328125	95.555557	
0.080367	0.072569	88.671875	85.555557	
0.063153	0.083317	93.750000	85.555557	
0.065116	0.041838	87.890625	97.777786	
0.064258	0.069097	91.796875	91.111115	
0.083905	0.065574	89.062500	90.000008	
0.087620	0.056465	90.625000	92.222229	
0.049548	0.083167	91.406250	87.777779	
0.077391	0.066245	88.671875	91.111115	
0.062867	0.068312	91.015625	87.777779	
0.075350	0.056648	92.578125	88.888893	
0.055865	0.074431	92.968750	90.000008	
0.069907	0.055118	91.406250	91.111115	
0.062075	0.076809	92.968750	87.777779	
0.081457	0.065309	89.843750	90.000008	
0.082647	0.084689	89.453125	86.666672	
0.061887	0.069837	92.187500	85.555557	
0.074844	0.072553	91.406250	86.666672	
0.052062	0.069961	93.359375	91.111115	
0.064428	0.049201	93.750000	96.666672	
0.075705	0.072178	88.671875	86.666672	
0.087222	0.075848	88.671875	90.000008	
0.074283	0.073628	89.843750	87.777779	
0.078884	0.066800	89.843750	86.666672	
0.079761	0.096283	87.500000	82.222229	
0.050273	0.083047	94.140625	87.777779	
0.091260	0.055308	88.671875	92.222229	
0.056339	0.069710	90.234375	91.111115	
0.085573	0.089882	89.062500	90.000008	
0.065402	0.065125	89.453125	91.111115	
0.063437	0.052977	90.234375	92.222229	
0.066169	0.052782	91.015625	92.222229	
0.086164	0.071718	88.671875	86.666672	
0.062567	0.071830	87.109375	86.666672	
0.060350	0.060101	90.625000	90.000008	
0.074842	0.077864	90.234375	87.777779	
0.052848	0.071136	92.187500	87.777779	
0.074817	0.050466	87.109375	92.222229	
0.075209	0.065744	90.625000	88.888893	
0.074349	0.068946	86.718750	85.555557	
0.075169	0.058633	92.968750	91.111115	
0.048609	0.086482	92.968750	86.666672	
0.061671	0.071038	89.062500	86.666672	
0.053593	0.058376	92.578125	93.333336	
0.095405	0.062567	88.281250	90.000008	
0.078393	0.092785	89.453125	86.666672	
0.058328	0.071573	93.359375	87.777779	
0.066895	0.066642	89.453125	90.000008	
0.071892	0.069003	89.453125	91.111115	
0.056945	0.044565	90.625000	95.555557	
0.101086	0.078819	87.500000	91.111115	
0.065604	0.074106	88.671875	90.000008	
0.084969	0.078004	87.109375	86.666672	
0.076504	0.071714	91.015625	88.888893	
0.083414	0.077881	88.671875	84.444450	
0.092281	0.060071	89.453125	91.111115	
0.061279	0.081761	92.187500	85.555557	
0.079336	0.046247	89.843750	96.666672	
0.067312	0.099385	91.406250	83.333336	
0.071433	0.063684	87.500000	87.777779	
0.082115	0.066039	88.281250	90.000008	
0.079534	0.062305	89.062500	86.666672	
0.094278	0.077087	86.718750	88.888893	
0.062206	0.084142	91.796875	86.666672	
0.089701	0.081114	87.890625	86.666672	
0.080794	0.079292	89.062500	87.777779	
0.074465	0.085002	86.718750	84.444450	
0.083568	0.074824	87.500000	88.888893	
0.068566	0.088518	91.406250	87.777779	
0.085427	0.080347	88.671875	86.666672	
0.066231	0.068211	93.359375	93.333336	
0.054129	0.052861	93.750000	91.111115	
0.079977	0.085120	91.796875	85.555557	
0.083228	0.077700	90.625000	88.888893	
0.076782	0.080710	87.890625	85.555557	
0.071069	0.087265	91.406250	87.777779	
0.075502	0.071877	86.718750	87.777779	
0.061118	0.068721	94.531250	87.777779	
0.078363	0.057032	89.843750	93.333336	
0.064690	0.070986	92.968750	90.000008	
0.054294	0.048866	90.234375	94.444450	
0.100129	0.062564	88.281250	88.888893	
0.078428	0.089242	89.062500	87.777779	
0.089126	0.065453	87.109375	86.666672	
0.078013	0.084286	92.187500	83.333336	
0.073979	0.075196	89.062500	90.000008	
0.066144	0.055789	91.796875	96.666672	
0.059700	0.061588	92.187500	94.444450	
0.070360	0.061503	91.015625	90.000008	
