Support Loss	Context Loss	Support Acc.	Context Acc.	
0.076605	0.088872	87.500000	83.333336	
0.104045	0.075265	87.890625	92.222229	
0.082969	0.091947	89.062500	85.555557	
0.084178	0.085676	89.453125	85.555557	
0.083384	0.070876	87.890625	88.888893	
0.089618	0.070794	87.890625	87.777779	
0.079212	0.091246	89.062500	84.444450	
0.074083	0.090653	87.890625	84.444450	
0.094783	0.091385	87.890625	84.444450	
0.080158	0.050424	87.500000	94.444450	
0.082177	0.080568	87.500000	84.444450	
0.087341	0.091591	89.062500	84.444450	
0.086847	0.081919	89.062500	90.000008	
0.086684	0.081438	86.328125	90.000008	
0.087624	0.077014	88.671875	86.666672	
0.080613	0.068859	89.453125	87.777779	
0.081183	0.073874	88.671875	88.888893	
0.071461	0.092276	91.406250	83.333336	
0.091371	0.100398	88.281250	83.333336	
0.087317	0.075936	87.890625	88.888893	
0.080001	0.080521	88.671875	84.444450	
0.093512	0.089164	87.109375	84.444450	
0.070138	0.075341	89.843750	88.888893	
0.093544	0.080305	88.671875	84.444450	
0.071910	0.086530	89.843750	90.000008	
0.083938	0.074381	89.453125	91.111115	
0.072552	0.063706	90.234375	92.222229	
0.089837	0.086827	87.500000	81.111115	
0.085481	0.078042	89.453125	87.777779	
0.069298	0.072365	89.062500	88.888893	
0.088853	0.060636	89.062500	88.888893	
0.067427	0.095483	91.406250	86.666672	
0.084078	0.068827	85.156250	91.111115	
0.081378	0.097732	88.281250	86.666672	
0.059569	0.079534	91.406250	87.777779	
0.072458	0.085390	88.281250	85.555557	
0.071837	0.075531	90.625000	86.666672	
0.058770	0.055999	92.968750	91.111115	
0.061194	0.054401	90.625000	90.000008	
0.061031	0.081246	90.234375	86.666672	
0.063639	0.057586	89.453125	93.333336	
0.073618	0.064279	90.625000	90.000008	
0.062671	0.060338	91.796875	91.111115	
0.073824	0.051952	86.328125	90.000008	
0.077015	0.075545	91.796875	90.000008	
0.060685	0.072624	90.234375	91.111115	
0.127477	0.087803	86.328125	85.555557	
0.075179	0.095931	89.453125	82.222229	
0.095934	0.089444	87.890625	84.444450	
0.089097	0.077709	88.281250	85.555557	
0.091858	0.093765	88.671875	85.555557	
0.069179	0.086358	89.453125	88.888893	
0.084823	0.062289	84.765625	87.777779	
0.076891	0.079936	87.109375	86.666672	
0.072639	0.074646	90.625000	86.666672	
0.092561	0.074606	90.625000	87.777779	
0.095293	0.068804	83.984375	86.666672	
0.071064	0.069774	88.281250	90.000008	
0.081471	0.060134	86.718750	90.000008	
0.088725	0.070357	89.062500	91.111115	
0.087347	0.097292	88.671875	81.111115	
0.073335	0.080628	89.453125	82.222229	
0.089253	0.068247	88.281250	91.111115	
0.070243	0.078769	90.234375	84.444450	
0.106978	0.078514	84.375000	90.000008	
0.061646	0.123844	91.406250	76.666672	
0.086160	0.050084	87.500000	92.222229	
0.074836	0.069874	89.062500	93.333336	
0.061552	0.078893	90.625000	86.666672	
0.059531	0.061840	92.578125	91.111115	
0.086279	0.065578	87.109375	87.777779	
0.062972	0.075943	90.625000	87.777779	
0.061362	0.069853	87.500000	90.000008	
0.069914	0.073088	87.890625	90.000008	
0.075762	0.059336	92.968750	88.888893	
0.063933	0.068970	90.234375	91.111115	
0.062823	0.068103	88.671875	91.111115	
0.066747	0.053992	91.406250	93.333336	
0.067151	0.069093	89.062500	90.000008	
0.077750	0.069136	85.156250	91.111115	
0.060899	0.067844	88.671875	90.000008	
0.064266	0.062717	93.750000	92.222229	
0.080883	0.061025	90.234375	92.222229	
0.085558	0.069445	86.328125	90.000008	
0.082868	0.096724	88.281250	83.333336	
0.104283	0.100244	87.500000	85.555557	
0.070915	0.092133	88.281250	85.555557	
0.073212	0.086655	90.625000	84.444450	
0.077675	0.090047	88.281250	82.222229	
0.083749	0.078768	88.671875	88.888893	
0.069100	0.044044	89.062500	93.333336	
0.072707	0.066699	92.968750	94.444450	
0.094369	0.075676	89.843750	87.777779	
0.058372	0.082625	92.187500	86.666672	
0.074800	0.075252	89.453125	88.888893	
0.069209	0.097670	88.671875	85.555557	
0.066343	0.070937	88.281250	90.000008	
0.078206	0.076610	88.281250	85.555557	
0.049891	0.064143	90.234375	88.888893	
0.076276	0.068112	92.187500	87.777779	
0.071248	0.072806	88.281250	88.888893	
0.082973	0.073844	86.718750	90.000008	
0.068260	0.064318	91.796875	92.222229	
0.065563	0.071713	91.796875	87.777779	
0.056710	0.052789	91.015625	91.111115	
0.076703	0.050497	89.843750	92.222229	
0.084402	0.090165	85.937500	83.333336	
0.075012	0.087765	90.234375	85.555557	
0.079302	0.058938	87.890625	92.222229	
0.077661	0.070533	89.843750	90.000008	
0.077465	0.047351	85.937500	92.222229	
0.082211	0.057553	91.406250	92.222229	
0.074125	0.093406	91.406250	84.444450	
0.084051	0.108968	87.890625	81.111115	
0.066752	0.081004	90.625000	84.444450	
0.079884	0.073002	91.015625	91.111115	
