Support Loss	Context Loss	Support Acc.	Context Acc.	
0.705507	0.701979	12.500000	16.666668	
0.702174	0.700153	13.671875	12.222223	
0.699209	0.696730	10.546875	10.000000	
0.696722	0.693237	10.937500	8.888889	
0.694513	0.687213	8.593750	15.555556	
0.690807	0.683928	8.203125	17.777779	
0.684418	0.681007	10.937500	13.333334	
0.680587	0.676101	10.937500	8.888889	
0.676447	0.669035	11.328125	3.333333	
0.668768	0.664176	12.890625	12.222223	
0.662949	0.658893	12.500000	10.000000	
0.657366	0.649398	12.109375	11.111112	
0.649935	0.640739	14.453125	21.111113	
0.641683	0.632051	10.937500	13.333334	
0.631876	0.625306	15.625000	16.666668	
0.622297	0.616773	14.453125	12.222223	
0.615397	0.604576	12.500000	12.222223	
0.607082	0.595775	13.671875	11.111112	
0.591120	0.574051	14.062500	14.444445	
0.579651	0.567654	15.234375	11.111112	
0.565393	0.550119	12.890625	12.222223	
0.544849	0.532527	12.109375	12.222223	
0.530297	0.510391	14.843750	13.333334	
0.513508	0.489605	13.671875	13.333334	
0.493749	0.470082	8.984375	11.111112	
0.468468	0.447144	13.281250	6.666667	
0.446392	0.432699	12.500000	12.222223	
0.435219	0.400572	8.984375	13.333334	
0.406176	0.399708	16.015625	12.222223	
0.388106	0.366811	11.328125	14.444445	
0.376541	0.362547	10.937500	10.000000	
0.361559	0.353278	7.812500	5.555556	
0.350400	0.345242	12.890625	14.444445	
0.337844	0.333315	12.500000	14.444445	
0.343763	0.334639	14.453125	14.444445	
0.342505	0.339326	9.375000	11.111112	
0.335108	0.339642	13.281250	8.888889	
0.339615	0.343364	9.375000	10.000000	
0.338489	0.345687	15.234375	8.888889	
0.344227	0.346970	12.500000	16.666668	
0.344382	0.350391	16.406250	15.555556	
0.353003	0.348652	16.015625	23.333334	
0.347066	0.358559	16.015625	14.444445	
0.353162	0.351062	17.578125	14.444445	
0.351771	0.355608	20.312500	18.888889	
0.344603	0.349194	20.703125	20.000000	
0.346042	0.339644	22.265625	27.777779	
0.344472	0.340473	21.093750	26.666668	
0.343897	0.340299	26.562500	22.222223	
0.339609	0.333516	26.562500	24.444447	
0.334779	0.334776	23.828125	31.111113	
0.331564	0.330709	28.515625	34.444447	
0.330881	0.332057	28.515625	24.444447	
0.329545	0.327105	28.906250	32.222225	
0.325518	0.325610	31.640625	35.555557	
0.327740	0.323269	34.765625	28.888889	
0.329132	0.328960	32.031250	33.333336	
0.330727	0.329454	32.031250	30.000002	
0.325664	0.329648	33.203125	28.888889	
0.323933	0.328287	37.890625	34.444447	
0.325906	0.323433	38.281250	38.888889	
0.327033	0.327258	36.328125	44.444447	
0.325367	0.325834	38.671875	36.666668	
0.322539	0.323031	40.234375	37.777779	
0.321761	0.324009	44.140625	37.777779	
0.321440	0.315091	41.406250	46.666668	
0.319889	0.316219	42.968750	48.888893	
0.322412	0.321861	49.609375	37.777779	
0.322060	0.322841	39.453125	44.444447	
0.321018	0.323346	45.703125	40.000000	
0.319711	0.317135	44.921875	47.777779	
0.318425	0.315656	44.921875	50.000004	
0.317816	0.318575	51.953125	53.333336	
0.319087	0.316441	51.953125	48.888893	
0.313922	0.319818	54.296875	48.888893	
0.318295	0.312838	51.171875	48.888893	
0.314270	0.311790	56.250000	60.000004	
0.315930	0.314760	50.390625	53.333336	
0.314525	0.314317	53.125000	56.666668	
0.311848	0.312843	53.515625	53.333336	
0.310326	0.312891	57.812500	60.000004	
0.314561	0.312973	51.562500	46.666668	
0.314752	0.310571	46.875000	53.333336	
0.310889	0.306697	44.531250	57.777779	
0.311910	0.313439	52.734375	38.888889	
0.311968	0.313425	51.171875	56.666668	
0.309719	0.315413	48.828125	47.777779	
0.310638	0.308682	45.312500	50.000004	
0.310573	0.303623	51.953125	58.888893	
0.309970	0.310414	46.484375	53.333336	
0.308579	0.303595	50.781250	57.777779	
0.303357	0.313335	58.984375	42.222225	
0.307755	0.304323	50.000000	51.111115	
0.305583	0.302450	54.296875	51.111115	
0.307481	0.305293	51.171875	48.888893	
0.304726	0.305880	53.125000	52.222225	
0.303558	0.300742	55.859375	57.777779	
0.305085	0.304287	51.562500	55.555557	
0.301830	0.301125	57.031250	57.777779	
0.302334	0.302606	58.984375	56.666668	
0.301927	0.301986	57.421875	60.000004	
0.300836	0.297078	60.546875	63.333336	
0.300098	0.295503	58.984375	57.777779	
0.299126	0.301476	59.375000	56.666668	
0.298746	0.301341	57.812500	62.222225	
0.299069	0.300498	60.937500	55.555557	
0.296226	0.299236	60.156250	62.222225	
0.298405	0.293336	61.718750	64.444450	
0.297511	0.300214	66.796875	61.111115	
0.295821	0.292870	63.281250	66.666672	
0.293467	0.296421	66.015625	65.555557	
0.290993	0.295206	70.703125	66.666672	
0.288956	0.292661	71.484375	64.444450	
0.289774	0.288014	64.843750	70.000000	
0.289834	0.288998	65.625000	67.777779	
0.289144	0.286851	66.015625	67.777779	
