Support Loss	Context Loss	Support Acc.	Context Acc.	
0.182374	0.190703	68.750000	70.000000	
0.171618	0.181356	70.703125	68.888893	
0.184301	0.169106	67.187500	77.777779	
0.173929	0.198168	72.265625	60.000004	
0.182632	0.182905	71.484375	76.666672	
0.184136	0.183134	73.437500	65.555557	
0.172921	0.199064	71.484375	61.111115	
0.166178	0.172424	73.437500	72.222229	
0.177851	0.165549	69.140625	75.555557	
0.162313	0.182965	69.921875	66.666672	
0.182774	0.160702	71.875000	77.777779	
0.150870	0.181765	74.609375	71.111115	
0.174108	0.160858	73.046875	77.777779	
0.179955	0.151011	70.703125	82.222229	
0.186854	0.169612	66.015625	77.777779	
0.167230	0.158341	72.265625	77.777779	
0.169556	0.161476	73.046875	74.444450	
0.169559	0.172738	69.921875	74.444450	
0.172451	0.178150	67.968750	74.444450	
0.173998	0.162784	68.359375	76.666672	
0.174803	0.163498	71.875000	71.111115	
0.164550	0.163020	73.437500	77.777779	
0.166459	0.163810	72.265625	71.111115	
0.156848	0.178406	67.187500	71.111115	
0.167551	0.165103	76.171875	73.333336	
0.167725	0.172101	73.046875	67.777779	
0.150429	0.154369	76.953125	81.111115	
0.152467	0.168418	71.484375	67.777779	
0.154941	0.170032	75.781250	71.111115	
0.152945	0.159787	70.703125	67.777779	
0.151277	0.159310	72.265625	67.777779	
0.145709	0.149775	74.609375	75.555557	
0.161580	0.162771	73.437500	70.000000	
0.144472	0.166885	73.437500	76.666672	
0.161176	0.155439	72.656250	71.111115	
0.148767	0.164417	68.359375	74.444450	
0.161306	0.151992	73.437500	71.111115	
0.146314	0.166783	72.265625	82.222229	
0.156558	0.154921	72.265625	72.222229	
0.160553	0.162653	65.625000	76.666672	
0.153729	0.154877	75.000000	75.555557	
0.155154	0.172071	76.171875	70.000000	
0.147653	0.147964	77.343750	77.777779	
0.155031	0.125755	71.875000	83.333336	
0.153504	0.157853	76.171875	70.000000	
0.147159	0.149562	76.953125	72.222229	
0.147165	0.138455	77.734375	80.000000	
0.147834	0.142689	74.609375	75.555557	
0.159446	0.147411	70.312500	75.555557	
0.163186	0.157557	71.093750	73.333336	
0.169765	0.147288	64.843750	77.777779	
0.143143	0.162142	75.000000	72.222229	
0.136271	0.130376	77.343750	82.222229	
0.141160	0.145631	78.515625	70.000000	
0.148042	0.154103	74.609375	70.000000	
0.143229	0.149296	75.390625	71.111115	
0.140623	0.130604	81.250000	82.222229	
0.140422	0.147905	70.312500	78.888893	
0.136501	0.153038	75.000000	74.444450	
0.119922	0.132040	80.468750	78.888893	
0.137894	0.146837	71.484375	74.444450	
0.135829	0.139268	78.125000	81.111115	
0.139388	0.145109	78.515625	78.888893	
0.135392	0.138331	76.171875	78.888893	
0.142074	0.137847	74.609375	80.000000	
0.141092	0.146878	76.953125	71.111115	
0.129784	0.127127	79.296875	83.333336	
0.139013	0.134496	74.609375	78.888893	
0.142107	0.132315	74.609375	82.222229	
0.159687	0.136253	73.046875	78.888893	
0.152093	0.154669	70.703125	76.666672	
0.149934	0.153777	77.734375	72.222229	
0.140871	0.132563	79.296875	77.777779	
0.121012	0.136104	79.687500	85.555557	
0.126107	0.134877	78.906250	75.555557	
0.137400	0.125298	80.468750	78.888893	
0.143778	0.129522	76.171875	78.888893	
0.143015	0.129204	78.125000	82.222229	
0.124087	0.136119	78.515625	74.444450	
0.130419	0.131520	74.218750	82.222229	
0.133894	0.125344	80.078125	75.555557	
0.133826	0.128831	73.828125	80.000000	
0.131588	0.161543	77.343750	67.777779	
0.132090	0.127384	78.906250	82.222229	
0.140358	0.125073	77.343750	74.444450	
0.111134	0.145656	81.250000	74.444450	
0.124400	0.108078	80.078125	84.444450	
0.127049	0.120254	75.000000	83.333336	
0.135486	0.124727	75.390625	80.000000	
0.131206	0.127170	80.078125	75.555557	
0.126388	0.132035	79.296875	76.666672	
0.130422	0.104174	73.828125	86.666672	
0.122503	0.121863	80.468750	78.888893	
0.133755	0.130876	78.125000	78.888893	
0.130269	0.124141	76.171875	81.111115	
0.123562	0.135036	76.953125	76.666672	
0.118757	0.105471	80.078125	87.777779	
0.126714	0.121327	76.562500	84.444450	
0.131277	0.114377	78.515625	85.555557	
0.115806	0.135324	83.984375	76.666672	
0.127511	0.123228	78.125000	80.000000	
0.143266	0.127433	74.609375	83.333336	
0.124060	0.122118	78.125000	77.777779	
0.136069	0.110543	78.125000	80.000000	
0.147659	0.129018	78.906250	76.666672	
0.127595	0.140952	79.687500	72.222229	
0.129799	0.117978	76.171875	84.444450	
0.121231	0.125301	81.640625	74.444450	
0.126783	0.107816	76.171875	86.666672	
0.137623	0.111731	75.390625	86.666672	
0.122298	0.140073	79.296875	78.888893	
0.129812	0.120973	78.906250	85.555557	
0.125767	0.125570	78.906250	81.111115	
0.122182	0.117923	78.515625	76.666672	
0.108176	0.119540	79.296875	80.000000	
0.120742	0.124752	78.906250	77.777779	
