Support Loss	Context Loss	Support Acc.	Context Acc.	
0.288700	0.279806	67.578125	41.111115	
0.308272	0.249421	69.531250	52.222225	
0.296123	0.301595	62.890625	43.333336	
0.302849	0.277102	65.234375	40.000000	
0.268180	0.291766	71.484375	45.555557	
0.309435	0.275489	64.453125	42.222225	
0.259862	0.248405	68.359375	48.888893	
0.286003	0.243622	65.625000	50.000004	
0.219827	0.236750	75.390625	52.222225	
0.271642	0.264175	67.187500	51.111115	
0.239942	0.266373	73.046875	45.555557	
0.230783	0.274584	71.875000	47.777779	
0.208870	0.248624	71.875000	51.111115	
0.254549	0.217571	74.609375	54.444447	
0.237658	0.222134	71.093750	56.666668	
0.234491	0.189339	75.000000	63.333336	
0.225794	0.201854	72.265625	57.777779	
0.241564	0.216435	67.578125	61.111115	
0.209203	0.195931	77.343750	55.555557	
0.211026	0.207530	74.218750	52.222225	
0.205020	0.219283	73.046875	56.666668	
0.199694	0.174497	76.171875	55.555557	
0.186858	0.212078	79.296875	57.777779	
0.213666	0.213937	73.437500	60.000004	
0.193058	0.191488	74.609375	55.555557	
0.215784	0.183594	75.781250	61.111115	
0.206084	0.188467	74.609375	66.666672	
0.196386	0.236708	78.125000	61.111115	
0.189673	0.174198	76.562500	67.777779	
0.219573	0.180700	72.656250	65.555557	
0.212097	0.195176	73.828125	61.111115	
0.197197	0.223614	75.390625	53.333336	
0.181929	0.179045	76.953125	61.111115	
0.209379	0.173323	74.609375	63.333336	
0.188989	0.189512	77.734375	65.555557	
0.179555	0.177078	79.296875	61.111115	
0.181785	0.140438	78.515625	74.444450	
0.183941	0.167592	79.296875	70.000000	
0.154675	0.175142	82.031250	66.666672	
0.209196	0.196890	76.171875	61.111115	
0.200618	0.216032	76.953125	62.222225	
0.196252	0.174362	75.000000	65.555557	
0.164101	0.161709	81.250000	65.555557	
0.173297	0.157137	79.296875	68.888893	
0.191407	0.178978	77.734375	66.666672	
0.167111	0.176112	82.421875	63.333336	
0.204497	0.203434	75.390625	64.444450	
0.173629	0.154246	81.640625	70.000000	
0.214004	0.162632	74.218750	71.111115	
0.173098	0.187950	75.781250	66.666672	
0.176510	0.187028	80.468750	63.333336	
0.194405	0.200515	77.343750	61.111115	
0.180577	0.175462	76.171875	67.777779	
0.181827	0.185374	75.390625	63.333336	
0.187469	0.153060	76.562500	72.222229	
0.185684	0.185284	78.515625	65.555557	
0.163072	0.168251	75.390625	65.555557	
0.190980	0.182623	74.609375	67.777779	
0.182210	0.165510	79.296875	63.333336	
0.148703	0.168142	80.859375	64.444450	
0.162955	0.167075	77.734375	71.111115	
0.184360	0.147002	76.953125	68.888893	
0.168909	0.168704	82.421875	67.777779	
0.160287	0.172426	76.953125	72.222229	
0.144111	0.155291	81.250000	71.111115	
0.185523	0.162502	80.078125	70.000000	
0.205548	0.186462	73.437500	64.444450	
0.192716	0.159923	78.906250	67.777779	
0.164091	0.189888	78.906250	60.000004	
0.164158	0.147152	77.734375	72.222229	
0.190391	0.139438	73.828125	70.000000	
0.179194	0.170931	76.953125	65.555557	
0.167828	0.163534	76.171875	71.111115	
0.164687	0.158032	75.390625	66.666672	
0.149664	0.167873	78.906250	71.111115	
0.154545	0.140757	82.031250	71.111115	
0.164893	0.157416	80.078125	70.000000	
0.158101	0.130390	76.171875	77.777779	
0.145112	0.132981	79.687500	71.111115	
0.174581	0.155670	77.734375	66.666672	
0.152345	0.157275	80.859375	71.111115	
0.169799	0.134434	79.687500	76.666672	
0.153735	0.154179	78.125000	70.000000	
0.157518	0.152044	83.593750	74.444450	
0.120417	0.145933	80.078125	66.666672	
0.177774	0.133739	76.171875	74.444450	
0.182669	0.159354	81.640625	65.555557	
0.164893	0.137374	78.906250	76.666672	
0.177533	0.194734	75.390625	64.444450	
0.163875	0.144531	78.906250	73.333336	
0.166531	0.140299	79.687500	77.777779	
0.150401	0.185574	79.296875	62.222225	
0.153721	0.141506	78.125000	75.555557	
0.131877	0.133949	83.984375	78.888893	
0.138387	0.144997	82.421875	70.000000	
0.149180	0.145848	78.515625	73.333336	
0.150921	0.135333	79.296875	75.555557	
0.173648	0.151161	76.562500	70.000000	
0.158954	0.161132	80.468750	67.777779	
0.145904	0.157075	82.812500	74.444450	
0.148337	0.139512	80.078125	73.333336	
0.172130	0.163719	76.562500	68.888893	
0.180396	0.156730	80.078125	71.111115	
0.155468	0.151538	78.906250	72.222229	
0.169510	0.144053	75.781250	70.000000	
0.185996	0.190648	77.734375	63.333336	
0.153424	0.159123	78.515625	67.777779	
0.160382	0.167689	76.562500	71.111115	
0.137892	0.138520	81.250000	73.333336	
0.137222	0.167967	80.468750	72.222229	
0.137575	0.170199	84.375000	73.333336	
0.157557	0.146480	79.296875	76.666672	
0.135532	0.154889	80.859375	74.444450	
0.138937	0.144390	80.859375	73.333336	
0.152597	0.171200	80.468750	65.555557	
0.145653	0.150081	82.812500	73.333336	
