Support Loss	Context Loss	Support Acc.	Context Acc.	
0.170976	0.169432	74.218750	65.555557	
0.167955	0.162819	70.703125	70.000000	
0.144715	0.176973	78.515625	65.555557	
0.147889	0.160492	76.953125	66.666672	
0.138149	0.139604	75.781250	77.777779	
0.170024	0.148358	72.656250	72.222229	
0.148479	0.144279	75.000000	72.222229	
0.160483	0.140906	71.484375	75.555557	
0.162863	0.162996	73.437500	66.666672	
0.148007	0.165284	76.562500	68.888893	
0.158069	0.145963	74.218750	75.555557	
0.140040	0.171389	75.390625	65.555557	
0.145003	0.159615	74.218750	70.000000	
0.146626	0.142486	75.000000	76.666672	
0.139791	0.154904	75.781250	71.111115	
0.153296	0.148467	73.437500	71.111115	
0.156634	0.153087	73.046875	77.777779	
0.146384	0.147537	75.781250	73.333336	
0.151928	0.149711	73.437500	73.333336	
0.143757	0.155345	76.171875	71.111115	
0.135343	0.135936	76.171875	80.000000	
0.141874	0.126423	77.343750	80.000000	
0.147716	0.143281	74.609375	75.555557	
0.161356	0.159908	74.218750	72.222229	
0.133746	0.160545	80.078125	71.111115	
0.131404	0.123658	78.515625	77.777779	
0.148396	0.150007	75.390625	70.000000	
0.142349	0.163886	76.562500	70.000000	
0.135678	0.159650	79.296875	72.222229	
0.155398	0.130999	75.000000	75.555557	
0.130257	0.141308	78.906250	77.777779	
0.125147	0.127085	80.859375	83.333336	
0.130733	0.146642	76.562500	73.333336	
0.130779	0.147863	73.046875	76.666672	
0.126042	0.157458	78.125000	67.777779	
0.146918	0.142499	75.390625	73.333336	
0.139923	0.145182	76.562500	72.222229	
0.139183	0.139826	75.000000	76.666672	
0.128904	0.147418	78.125000	73.333336	
0.147362	0.131629	75.781250	77.777779	
0.126299	0.163978	79.687500	70.000000	
0.137020	0.122296	74.609375	76.666672	
0.141800	0.145520	71.875000	78.888893	
0.170272	0.140558	73.437500	73.333336	
0.124777	0.162305	82.421875	71.111115	
0.144331	0.129955	70.703125	80.000000	
0.131718	0.143342	78.125000	68.888893	
0.142865	0.114516	73.437500	81.111115	
0.128287	0.134355	78.515625	78.888893	
0.127334	0.134741	79.687500	75.555557	
0.135922	0.130535	80.078125	78.888893	
0.120841	0.115267	80.859375	78.888893	
0.147430	0.136227	74.218750	77.777779	
0.143329	0.098450	77.734375	83.333336	
0.136704	0.127896	76.562500	83.333336	
0.151634	0.131800	73.828125	81.111115	
0.131871	0.122101	75.000000	84.444450	
0.118406	0.125691	77.734375	74.444450	
0.153166	0.121636	73.046875	81.111115	
0.143213	0.136726	79.296875	76.666672	
0.147770	0.165837	71.484375	65.555557	
0.143485	0.125441	73.046875	78.888893	
0.120669	0.122596	74.609375	84.444450	
0.137783	0.126864	77.343750	74.444450	
0.135570	0.106810	78.906250	84.444450	
0.144376	0.131746	75.000000	80.000000	
0.126103	0.128276	82.031250	80.000000	
0.150957	0.130486	72.656250	73.333336	
0.136555	0.166245	78.515625	67.777779	
0.131922	0.120471	77.734375	78.888893	
0.129338	0.141639	79.296875	71.111115	
0.124335	0.122693	78.906250	81.111115	
0.114508	0.117824	81.640625	78.888893	
0.140432	0.108108	76.953125	84.444450	
0.117758	0.141470	78.906250	74.444450	
0.130406	0.124792	79.687500	77.777779	
0.123037	0.121688	79.687500	82.222229	
0.124734	0.148189	79.687500	68.888893	
0.145031	0.146483	76.953125	75.555557	
0.133265	0.140246	76.953125	72.222229	
0.135631	0.135639	80.078125	75.555557	
0.133200	0.125491	76.953125	81.111115	
0.125999	0.122971	78.515625	80.000000	
0.131171	0.137799	73.828125	75.555557	
0.124820	0.129814	82.031250	73.333336	
0.131350	0.125256	77.734375	77.777779	
0.120419	0.134761	76.171875	71.111115	
0.133791	0.117358	77.734375	84.444450	
0.126001	0.112678	76.953125	87.777779	
0.116437	0.128239	80.859375	80.000000	
0.129247	0.120593	78.125000	84.444450	
0.124593	0.142040	77.734375	77.777779	
0.141651	0.116235	71.484375	80.000000	
0.118685	0.135355	81.640625	75.555557	
0.109385	0.140719	78.125000	72.222229	
0.134227	0.106130	76.171875	83.333336	
0.131449	0.136801	78.906250	74.444450	
0.126806	0.135352	77.343750	77.777779	
0.119082	0.140861	80.078125	72.222229	
0.125095	0.120632	78.125000	81.111115	
0.124712	0.115788	78.515625	78.888893	
0.132039	0.109076	82.031250	82.222229	
0.103185	0.127509	83.593750	77.777779	
0.106225	0.121826	84.375000	83.333336	
0.123359	0.096519	81.640625	87.777779	
0.129824	0.107280	76.953125	83.333336	
0.124855	0.112164	79.687500	78.888893	
0.113419	0.128235	78.125000	73.333336	
0.127825	0.122706	78.125000	80.000000	
0.126049	0.114856	78.515625	84.444450	
0.108734	0.124367	83.203125	78.888893	
0.106112	0.108063	83.984375	83.333336	
0.132493	0.117420	79.687500	76.666672	
0.139550	0.149602	76.953125	72.222229	
0.129612	0.116106	78.906250	81.111115	
0.105363	0.132172	82.421875	72.222229	
