Support Loss	Context Loss	Support Acc.	Context Acc.	
0.146533	0.141792	75.000000	72.222229	
0.150302	0.146770	73.437500	71.111115	
0.138198	0.149140	81.640625	74.444450	
0.129254	0.154157	81.250000	72.222229	
0.151705	0.114975	77.343750	85.555557	
0.137480	0.135139	73.437500	77.777779	
0.117268	0.153375	81.250000	71.111115	
0.153144	0.133408	77.343750	77.777779	
0.133717	0.127344	79.687500	80.000000	
0.116541	0.155959	83.593750	66.666672	
0.160039	0.120497	75.781250	83.333336	
0.129079	0.162728	77.343750	62.222225	
0.134341	0.133446	82.421875	76.666672	
0.137015	0.111445	78.125000	80.000000	
0.114382	0.119264	81.640625	76.666672	
0.119569	0.134083	78.125000	68.888893	
0.121654	0.108244	79.687500	80.000000	
0.127877	0.134552	81.250000	74.444450	
0.131339	0.128065	77.734375	76.666672	
0.121052	0.142779	81.640625	67.777779	
0.123314	0.132780	76.171875	76.666672	
0.121109	0.122533	83.984375	82.222229	
0.122059	0.115395	80.078125	81.111115	
0.139431	0.101541	80.078125	84.444450	
0.113749	0.135386	84.375000	75.555557	
0.133174	0.112649	79.296875	82.222229	
0.122689	0.136607	82.031250	71.111115	
0.120462	0.130209	78.906250	76.666672	
0.126263	0.124726	78.125000	81.111115	
0.127078	0.094020	78.906250	84.444450	
0.123582	0.143941	80.859375	71.111115	
0.131215	0.105937	80.468750	83.333336	
0.127452	0.129035	82.031250	81.111115	
0.111763	0.110758	82.812500	83.333336	
0.137053	0.124335	82.031250	74.444450	
0.136272	0.134722	76.953125	80.000000	
0.104214	0.119558	82.812500	80.000000	
0.134350	0.102172	82.031250	85.555557	
0.106422	0.145328	83.593750	72.222229	
0.119871	0.114175	78.906250	78.888893	
0.131652	0.119872	77.734375	78.888893	
0.115187	0.138793	80.078125	70.000000	
0.100785	0.116054	83.203125	80.000000	
0.116129	0.087030	80.078125	83.333336	
0.119552	0.109989	82.031250	83.333336	
0.113838	0.097454	83.593750	86.666672	
0.109336	0.120345	83.203125	78.888893	
0.114158	0.110721	80.078125	78.888893	
0.109060	0.101156	82.421875	83.333336	
0.114394	0.117473	82.421875	80.000000	
0.101769	0.094080	85.156250	87.777779	
0.112432	0.106258	83.203125	80.000000	
0.107136	0.113748	83.593750	78.888893	
0.112378	0.106443	80.468750	77.777779	
0.123224	0.124369	82.031250	75.555557	
0.118916	0.083363	82.812500	86.666672	
0.115326	0.092229	80.078125	86.666672	
0.121402	0.135543	83.593750	73.333336	
0.131484	0.151247	77.343750	74.444450	
0.102271	0.125286	80.859375	76.666672	
0.106205	0.107613	81.640625	83.333336	
0.107684	0.091164	81.640625	86.666672	
0.102575	0.081681	85.546875	87.777779	
0.126290	0.088660	83.593750	90.000008	
0.110050	0.133731	82.812500	80.000000	
0.098007	0.113583	82.031250	80.000000	
0.112930	0.094644	77.734375	83.333336	
0.131072	0.105268	80.468750	82.222229	
0.098685	0.118872	83.984375	82.222229	
0.109292	0.104895	82.421875	83.333336	
0.112452	0.126354	82.812500	76.666672	
0.110931	0.107460	82.812500	77.777779	
0.119165	0.112795	84.375000	78.888893	
0.132606	0.098325	80.078125	88.888893	
0.116933	0.124336	83.203125	77.777779	
0.128169	0.112294	82.421875	81.111115	
0.099584	0.092723	82.031250	86.666672	
0.113504	0.101855	79.296875	83.333336	
0.128806	0.112855	78.906250	83.333336	
0.115960	0.107111	85.156250	82.222229	
0.104749	0.103979	83.203125	83.333336	
0.100530	0.095350	83.593750	84.444450	
