Support Loss	Context Loss	Support Acc.	Context Acc.	
0.098492	0.069581	89.062500	87.777779	
0.093445	0.082130	85.937500	83.333336	
0.079785	0.075923	90.234375	83.333336	
0.085707	0.084925	89.453125	87.777779	
0.084192	0.076819	87.500000	87.777779	
0.088159	0.093549	87.500000	85.555557	
0.094721	0.078473	87.500000	84.444450	
0.088665	0.065774	88.281250	90.000008	
0.079567	0.089707	87.500000	82.222229	
0.067247	0.082669	90.625000	85.555557	
0.078797	0.066187	89.062500	94.444450	
0.088664	0.074028	87.890625	87.777779	
0.076956	0.082207	89.453125	85.555557	
0.074582	0.095914	89.062500	87.777779	
0.094738	0.069386	89.062500	88.888893	
0.068613	0.075159	89.062500	86.666672	
0.082206	0.078254	89.453125	88.888893	
0.103395	0.072377	86.328125	86.666672	
0.090233	0.066843	88.281250	88.888893	
0.069499	0.081616	90.625000	84.444450	
0.072334	0.083664	91.406250	85.555557	
0.058305	0.084160	92.187500	85.555557	
0.085566	0.076740	90.234375	88.888893	
0.078337	0.062708	91.406250	91.111115	
0.077596	0.090642	89.062500	86.666672	
0.074736	0.061793	88.671875	91.111115	
0.077933	0.068371	89.062500	88.888893	
0.072948	0.070487	91.015625	87.777779	
0.077967	0.072645	88.281250	86.666672	
0.075793	0.091252	87.890625	83.333336	
0.073232	0.068409	91.796875	86.666672	
0.079329	0.070806	88.671875	91.111115	
0.055098	0.071232	90.625000	87.777779	
0.098860	0.080667	86.328125	86.666672	
0.093960	0.070266	87.890625	88.888893	
0.097062	0.070599	89.062500	90.000008	
0.081728	0.082904	84.375000	86.666672	
0.073870	0.061594	90.234375	88.888893	
0.083316	0.061534	89.843750	91.111115	
0.075272	0.101741	90.234375	78.888893	
0.083340	0.069804	89.453125	90.000008	
0.070445	0.072659	93.359375	84.444450	
0.071089	0.055003	90.234375	93.333336	
0.074209	0.067887	89.062500	90.000008	
0.074676	0.083670	90.625000	84.444450	
0.069868	0.074887	89.453125	84.444450	
0.086334	0.077069	89.843750	85.555557	
0.078342	0.077550	89.843750	84.444450	
0.070345	0.055148	90.234375	91.111115	
0.065011	0.065196	89.453125	92.222229	
0.079215	0.067219	89.843750	88.888893	
0.085895	0.070441	88.281250	85.555557	
0.077569	0.071642	87.890625	87.777779	
0.068845	0.092907	94.140625	85.555557	
0.081640	0.079680	89.453125	86.666672	
0.099930	0.082468	87.890625	83.333336	
0.068106	0.073271	90.625000	87.777779	
0.103038	0.071545	88.281250	90.000008	
0.066473	0.094047	89.843750	84.444450	
0.065465	0.096655	92.187500	84.444450	
0.075986	0.088203	90.234375	87.777779	
0.083061	0.098049	86.718750	84.444450	
0.070559	0.061290	91.406250	91.111115	
0.091810	0.052709	89.843750	96.666672	
0.073141	0.068547	87.500000	88.888893	
0.071185	0.074840	91.796875	87.777779	
0.069790	0.080964	89.453125	84.444450	
0.059216	0.070545	90.234375	87.777779	
0.061062	0.052523	88.281250	93.333336	
0.075486	0.058852	89.843750	92.222229	
0.076296	0.064867	90.625000	88.888893	
0.075043	0.053582	89.062500	93.333336	
0.070544	0.069658	88.671875	91.111115	
0.096520	0.066063	89.062500	86.666672	
0.064373	0.086743	94.140625	85.555557	
0.093009	0.082539	87.890625	84.444450	
0.060913	0.061597	92.968750	88.888893	
0.081842	0.046431	90.234375	93.333336	
0.063895	0.067622	92.187500	88.888893	
0.081211	0.074720	86.718750	86.666672	
0.050717	0.055251	94.140625	90.000008	
0.093262	0.093425	89.843750	84.444450	
0.061455	0.070594	92.187500	90.000008	
0.082256	0.060653	88.671875	95.555557	
0.084653	0.077271	90.625000	87.777779	
0.064437	0.093876	88.281250	82.222229	
0.096320	0.078126	85.546875	87.777779	
0.076059	0.070913	89.453125	88.888893	
0.084229	0.053112	89.062500	90.000008	
0.082316	0.079562	88.671875	85.555557	
0.055714	0.069585	91.015625	91.111115	
0.059768	0.056570	91.796875	92.222229	
0.070607	0.077849	89.062500	84.444450	
0.062338	0.091311	93.359375	83.333336	
0.068507	0.077889	91.796875	86.666672	
0.060557	0.080282	91.796875	88.888893	
0.081601	0.083648	90.625000	86.666672	
0.068468	0.063742	91.015625	87.777779	
0.087942	0.059116	89.062500	90.000008	
0.059737	0.091952	94.921875	80.000000	
0.086588	0.078335	86.328125	87.777779	
0.066052	0.062487	89.453125	90.000008	
0.075308	0.054269	91.406250	92.222229	
0.072161	0.066204	91.796875	87.777779	
0.066135	0.059706	91.796875	90.000008	
0.077453	0.069597	91.015625	91.111115	
0.074987	0.092821	91.015625	78.888893	
0.095643	0.061559	85.546875	90.000008	
0.073951	0.092585	88.281250	85.555557	
0.082457	0.082162	88.671875	83.333336	
0.098393	0.078045	85.546875	87.777779	
0.074452	0.072403	89.843750	87.777779	
0.082161	0.077941	90.625000	88.888893	
0.060611	0.078512	92.578125	86.666672	
0.078938	0.064164	90.234375	92.222229	
0.063882	0.073469	91.406250	86.666672	
