Support Loss	Context Loss	Support Acc.	Context Acc.	
0.105682	0.106302	86.718750	83.333336	
0.096369	0.102349	87.500000	83.333336	
0.083725	0.094371	90.234375	88.888893	
0.094745	0.072370	89.453125	87.777779	
0.095424	0.070519	88.671875	92.222229	
0.074496	0.085904	92.187500	86.666672	
0.086188	0.079368	88.671875	85.555557	
0.081341	0.069027	89.453125	88.888893	
0.088238	0.076048	86.718750	88.888893	
0.083010	0.090569	91.406250	85.555557	
0.082903	0.078547	88.281250	91.111115	
0.077690	0.077615	89.843750	88.888893	
0.094112	0.071296	85.156250	91.111115	
0.098734	0.078632	87.500000	88.888893	
0.112772	0.082982	86.718750	86.666672	
0.088385	0.086901	89.062500	86.666672	
0.072962	0.076059	87.890625	87.777779	
0.084141	0.085805	88.671875	87.777779	
0.079785	0.085974	91.406250	86.666672	
0.082632	0.095198	89.453125	87.777779	
0.097606	0.079858	85.937500	91.111115	
0.104297	0.082047	88.671875	85.555557	
0.083245	0.102431	87.500000	84.444450	
0.095656	0.063801	87.500000	93.333336	
0.091371	0.082867	84.765625	84.444450	
0.072472	0.068736	87.500000	88.888893	
0.077175	0.081561	92.578125	84.444450	
0.063564	0.084556	92.578125	83.333336	
0.096987	0.070205	91.015625	90.000008	
0.123013	0.078599	83.593750	86.666672	
0.089399	0.105693	87.890625	77.777779	
0.077597	0.065700	92.578125	88.888893	
0.094344	0.074788	87.500000	88.888893	
0.078299	0.082489	88.281250	85.555557	
0.099362	0.085043	87.890625	80.000000	
0.066960	0.091881	90.234375	84.444450	
0.074665	0.087494	92.578125	84.444450	
0.071108	0.063673	88.671875	91.111115	
0.083023	0.076663	89.062500	88.888893	
0.084929	0.080030	87.890625	87.777779	
0.078753	0.094705	89.453125	78.888893	
0.097986	0.076049	87.890625	86.666672	
0.091581	0.078908	86.718750	86.666672	
0.087764	0.089050	88.671875	83.333336	
0.089372	0.072338	87.890625	88.888893	
0.083121	0.070879	88.281250	88.888893	
0.109815	0.087052	83.593750	86.666672	
0.094009	0.076774	87.500000	86.666672	
0.090152	0.101476	87.890625	83.333336	
0.085826	0.097890	88.671875	82.222229	
0.083931	0.078108	89.843750	91.111115	
0.085953	0.065331	86.718750	92.222229	
0.074844	0.093868	91.015625	81.111115	
0.102615	0.086445	88.671875	85.555557	
0.076884	0.101930	89.843750	82.222229	
0.085342	0.079522	91.796875	85.555557	
0.081450	0.080899	90.234375	87.777779	
0.091350	0.066321	85.546875	92.222229	
0.085111	0.069312	90.234375	88.888893	
0.077566	0.062860	90.234375	94.444450	
0.093107	0.079953	85.937500	88.888893	
0.073572	0.101263	89.062500	84.444450	
0.095244	0.065919	88.281250	90.000008	
0.079378	0.090113	88.671875	83.333336	
0.092766	0.093566	89.843750	82.222229	
0.092342	0.073822	90.625000	86.666672	
0.080429	0.073948	90.234375	88.888893	
0.082474	0.082459	90.625000	90.000008	
0.075210	0.078005	92.968750	85.555557	
0.084345	0.072091	87.500000	88.888893	
0.073567	0.061552	90.234375	91.111115	
0.092107	0.071883	89.062500	86.666672	
0.075992	0.081633	90.234375	88.888893	
0.107515	0.087182	88.281250	85.555557	
0.076960	0.096074	90.625000	86.666672	
0.089943	0.066719	89.453125	90.000008	
0.085931	0.091546	89.062500	85.555557	
0.087497	0.086599	90.234375	87.777779	
0.100095	0.076854	86.718750	87.777779	
0.102786	0.089632	87.500000	83.333336	
0.064977	0.110613	90.234375	84.444450	
0.083242	0.074943	91.796875	90.000008	
0.081100	0.064844	87.500000	91.111115	
0.070666	0.073910	90.234375	86.666672	
0.074909	0.078683	92.578125	84.444450	
0.086738	0.093000	87.890625	84.444450	
0.066526	0.086571	89.843750	85.555557	
0.080255	0.053409	87.890625	93.333336	
0.073991	0.075665	89.843750	87.777779	
0.098024	0.080196	87.500000	86.666672	
0.074635	0.101575	89.453125	84.444450	
0.087554	0.055755	89.843750	92.222229	
0.080554	0.090278	87.890625	82.222229	
0.113468	0.080447	86.718750	88.888893	
0.067740	0.094385	91.796875	81.111115	
0.096762	0.053886	87.500000	94.444450	
0.064767	0.077457	90.234375	93.333336	
0.088595	0.072511	90.234375	88.888893	
0.086882	0.092041	86.718750	82.222229	
0.103420	0.066981	86.328125	87.777779	
0.101085	0.086094	85.156250	90.000008	
0.091363	0.096270	88.281250	83.333336	
0.108826	0.086543	85.156250	86.666672	
0.093557	0.077236	87.890625	88.888893	
0.094899	0.099540	88.281250	84.444450	
0.100150	0.066416	87.109375	92.222229	
0.075105	0.120491	89.062500	85.555557	
0.071357	0.064708	92.578125	92.222229	
0.091211	0.065542	86.328125	91.111115	
0.128868	0.111114	85.156250	81.111115	
0.072453	0.074046	89.062500	90.000008	
0.078938	0.114075	90.625000	80.000000	
0.086464	0.082881	91.406250	86.666672	
0.087945	0.059474	86.718750	91.111115	
0.076843	0.077189	89.062500	91.111115	
0.087676	0.074043	87.890625	86.666672	
