Support Loss	Context Loss	Support Acc.	Context Acc.	
0.689785	0.689080	8.203125	6.666667	
0.687889	0.684925	9.765625	5.555556	
0.684174	0.680177	6.640625	16.666668	
0.681849	0.675436	8.984375	5.555556	
0.676753	0.669227	9.375000	7.777778	
0.670574	0.662619	8.593750	15.555556	
0.665518	0.656563	4.296875	7.777778	
0.657573	0.652277	7.812500	7.777778	
0.649344	0.642308	10.546875	12.222223	
0.639784	0.631077	6.250000	6.666667	
0.632028	0.619252	10.937500	12.222223	
0.622398	0.603401	6.250000	10.000000	
0.610319	0.598822	7.812500	2.222222	
0.597811	0.584445	7.031250	8.888889	
0.583270	0.570266	6.640625	7.777778	
0.568811	0.547607	10.546875	10.000000	
0.546135	0.533078	8.203125	12.222223	
0.530937	0.505502	8.593750	12.222223	
0.509163	0.483857	12.890625	13.333334	
0.490781	0.477749	10.156250	16.666668	
0.469092	0.440544	11.328125	10.000000	
0.447959	0.419586	8.203125	15.555556	
0.423448	0.406767	6.640625	8.888889	
0.406580	0.384691	8.203125	7.777778	
0.387186	0.378051	9.765625	5.555556	
0.374059	0.359820	11.718750	7.777778	
0.360035	0.352148	14.453125	10.000000	
0.349817	0.346455	9.765625	12.222223	
0.340889	0.339079	9.375000	12.222223	
0.340264	0.336944	12.890625	17.777779	
0.342844	0.340843	7.421875	12.222223	
0.341578	0.351499	10.156250	8.888889	
0.341151	0.344337	14.062500	13.333334	
0.343827	0.345371	15.234375	8.888889	
0.347318	0.345693	11.328125	21.111113	
0.347428	0.344587	17.187500	23.333334	
0.353616	0.354806	20.703125	21.111113	
0.352271	0.355074	22.265625	22.222223	
0.351188	0.348150	23.437500	20.000000	
0.351729	0.359296	21.484375	22.222223	
0.351991	0.352771	19.140625	18.888889	
0.346266	0.343136	23.046875	22.222223	
0.343808	0.343318	21.484375	21.111113	
0.346960	0.340894	20.703125	24.444447	
0.341793	0.342142	22.656250	22.222223	
0.336726	0.335828	21.484375	15.555556	
0.337287	0.332343	24.218750	24.444447	
0.333993	0.331579	17.968750	18.888889	
0.333070	0.330071	22.265625	18.888889	
0.329205	0.327749	23.437500	24.444447	
0.328151	0.324439	22.656250	22.222223	
0.327947	0.326400	27.343750	24.444447	
0.326154	0.323741	23.437500	30.000002	
0.327216	0.327207	27.343750	21.111113	
0.329049	0.324910	20.703125	28.888889	
0.323986	0.328121	33.203125	22.222223	
0.326021	0.323408	26.171875	37.777779	
0.326296	0.321997	25.781250	36.666668	
0.326977	0.325134	28.125000	22.222223	
0.323169	0.330746	23.828125	22.222223	
0.324673	0.324489	28.125000	22.222223	
0.322993	0.326549	29.687500	28.888889	
0.321519	0.319429	32.031250	38.888889	
0.324539	0.321823	23.437500	27.777779	
0.319818	0.323067	26.171875	30.000002	
0.321421	0.323487	31.640625	17.777779	
0.322524	0.319301	30.859375	33.333336	
0.318956	0.315319	31.640625	40.000000	
0.320947	0.321034	36.328125	31.111113	
0.319580	0.317803	35.156250	38.888889	
0.316430	0.312964	40.625000	43.333336	
0.317045	0.314503	38.671875	38.888889	
0.315861	0.317178	41.015625	37.777779	
0.313482	0.312849	44.140625	38.888889	
0.315955	0.311376	44.531250	48.888893	
0.313782	0.312383	42.578125	53.333336	
0.314051	0.314802	42.187500	46.666668	
0.314001	0.315519	45.703125	46.666668	
0.313940	0.313913	50.390625	51.111115	
0.310768	0.311151	58.984375	53.333336	
0.312499	0.310910	51.562500	51.111115	
0.310534	0.308357	56.250000	52.222225	
0.309242	0.307329	58.593750	56.666668	
0.309366	0.309224	56.640625	61.111115	
0.309561	0.307941	56.250000	51.111115	
0.307990	0.305363	54.687500	55.555557	
0.309339	0.308102	55.468750	55.555557	
0.306188	0.303854	57.812500	64.444450	
0.309685	0.304443	53.906250	64.444450	
0.308367	0.309561	55.468750	52.222225	
0.303787	0.305801	59.375000	56.666668	
0.305014	0.307081	61.718750	53.333336	
0.302371	0.305627	58.593750	58.888893	
0.303893	0.302396	58.593750	54.444447	
0.303885	0.303768	62.500000	61.111115	
0.302534	0.304735	58.593750	56.666668	
0.300560	0.301402	60.937500	67.777779	
0.299442	0.308974	63.671875	58.888893	
0.298611	0.298810	63.281250	58.888893	
0.300370	0.299795	63.671875	65.555557	
0.297074	0.294963	67.968750	67.777779	
0.295796	0.297873	66.796875	63.333336	
0.301663	0.293704	60.937500	71.111115	
0.297369	0.299108	65.234375	61.111115	
0.295254	0.291528	67.187500	67.777779	
0.294654	0.293929	66.015625	63.333336	
0.294415	0.292402	66.406250	63.333336	
0.291889	0.291155	68.359375	65.555557	
0.289511	0.293544	70.312500	54.444447	
0.291716	0.290254	66.406250	64.444450	
0.293010	0.289027	62.109375	65.555557	
0.290842	0.294734	63.281250	60.000004	
0.291767	0.292155	61.718750	64.444450	
0.285196	0.292510	69.531250	61.111115	
0.291677	0.286128	59.765625	57.777779	
0.287714	0.290687	64.843750	64.444450	
